participant_id,frame,t_l,med_rt_obs,p_ll_obs,med_rt_prd,p_ll_prd
15,neutral,4,2.175,1,2.5668002250567796,0.9999
15,neutral,8,2.25,1,2.5876640691110158,0.9999
15,neutral,16,2.12,1,2.6623748878752336,0.9998378691245774
15,neutral,32,2.275,1,2.7587453729262355,0.9996440272589169
15,neutral,64,2.84,0.9166666666666666,3.1059652509717472,0.9940302849558259
15,neutral,128,2.66,0.3333333333333333,3.812788913306322,0.510081737317714
15,defer,2,3.39,1,2.578456355754772,0.9999
15,defer,4,3.7,1,2.6298203521291645,0.9998934961208766
15,defer,8,3.125,1,2.757190239408384,0.9996958479960415
15,defer,16,3.4699999999999998,0.8333333333333334,3.2163779226403126,0.989260482910782
15,defer,32,4.82,0.9166666666666666,3.7258573285171037,0.9238302321368231
15,defer,64,5.255000000000001,0.5,4.1839035359172705,0.3768473137572177
15,defer,128,3.66,0,3.3975410082932584,0.013813668478454784
15,speedup,2,2.5,1,2.5543035077399767,0.9999
15,speedup,4,2.36,1,2.5545096783510592,0.9999
15,speedup,8,3.135,1,2.555011882341346,0.9999
15,speedup,16,2.33,1,2.5567911856899572,0.9999
15,speedup,32,2.51,1,2.5590500052471494,0.9999
15,speedup,64,2.58,1,2.567054923618059,0.9999
15,speedup,128,3.0650000000000004,0.6666666666666666,2.6158650394067395,0.6670987713966127
19,neutral,2,1.85,1,2.2625469409927264,0.9995365288131257
19,neutral,4,2.5549999999999997,1,2.4550039748271697,0.9968681154943926
19,neutral,8,2.3,1,2.3213317475108797,0.9991193534546244
19,neutral,16,2.6100000000000003,1,2.394813164650727,0.9981190114551759
19,neutral,32,2.4,1,2.4501432054386405,0.9968958972322732
19,neutral,64,2.5300000000000002,1,2.4548714029494576,0.9969050684357739
19,neutral,128,2.95,1,2.5188255193147056,0.9947372266282167
19,defer,2,2.52,1,2.9822662428612543,0.8562587837509078
19,defer,4,2.67,0.08333333333333333,3.071092196690754,0.3573176476393697
19,defer,8,2.46,0.9090909090909091,3.0622846023278245,0.6889406485455332
19,defer,16,2.73,0.09090909090909091,3.080770348109117,0.47186919131965893
19,defer,32,3.9450000000000003,0.4166666666666667,3.072496065535387,0.36573281155311077
19,defer,64,3.82,0.4166666666666667,3.0711312760604863,0.3574621814552024
19,defer,128,2.575,0,3.048671277085577,0.26704887885887646
19,speedup,2,2.41,1,2.2997618680377694,0.9992991726859665
19,speedup,4,2.71,0.6363636363636364,2.5302898243836407,0.994010576719048
19,speedup,8,2.01,1,2.3712963022290166,0.9985344586156876
19,speedup,16,2.285,0.9166666666666666,2.459465271041216,0.9967867686827322
19,speedup,32,2.5650000000000004,0.9166666666666666,2.5246253266701983,0.9944404399107102
19,speedup,64,2.28,1,2.5301355415769398,0.9942759825295748
19,speedup,128,2.25,1,2.603638401002128,0.9894753484906634
21,neutral,2,2.34,1,2.423951679481936,0.99738844038566
21,neutral,4,2.2,1,2.6345240529581075,0.9848539691411248
21,neutral,8,3.395,1,2.7881617314866047,0.9516601159654806
21,neutral,16,3.24,1,2.922915106341432,0.8583349123409004
21,neutral,32,2.83,0.08333333333333333,3.001442847138016,0.6756266890877297
21,neutral,64,2.785,0,3.0111570272280526,0.3840015687586681
21,neutral,128,2.3,0,3.0034872506275523,0.335884204046716
21,defer,2,2.455,0.9166666666666666,2.42395169206131,0.9973689620607707
21,defer,4,2.625,0.8333333333333334,2.6345240678263466,0.9848539674186114
21,defer,8,2.83,1,2.788161744676069,0.9516601111700366
21,defer,16,3.33,0.4166666666666667,2.9229151150167216,0.8583349015754096
21,defer,32,2.92,0.08333333333333333,3.0014428503527695,0.675626673620865
21,defer,64,2.83,0,3.011157025853008,0.38400155780358547
21,defer,128,2.79,0,3.003487248867751,0.3272212386820441
21,speedup,2,2.855,1,2.4239516950436015,0.997368961983843
21,speedup,4,2.825,1,2.6345240713586198,0.9848539670093804
21,speedup,8,2.875,1,2.7881617478096823,0.9516601100307451
21,speedup,16,4.255,0.8333333333333334,2.9229151170777317,0.8583348990177673
21,speedup,32,3.54,0.25,3.0014428511164843,0.6756266699462805
21,speedup,64,3.21,0,3.0111570255263214,0.3840015552009005
21,speedup,128,3.105,0,3.0034872484494426,0.33572832647500755
24,neutral,2,2.64,1,2.384359322404275,0.9984997771720813
24,neutral,4,2.285,0.8,2.5662614642441635,0.991336325515439
24,neutral,8,2.98,1,2.3615743575124624,0.9987436607221817
24,neutral,16,3.26,0.75,2.6840424777251495,0.9789010120966183
24,neutral,32,2.76,0.9166666666666666,2.661392291758442,0.9834944848700914
24,neutral,64,2.52,0.8333333333333334,2.8288289162354,0.9456132190009137
24,neutral,128,2.6950000000000003,0.6666666666666666,3.0094730094948705,0.7925845767853069
24,defer,2,2.225,1,2.4870820421971103,0.9965498208023498
24,defer,4,2.5,0.9090909090909091,2.687269248590932,0.9787841543804452
24,defer,8,2.49,0.9090909090909091,2.460646748914686,0.9968495267590474
24,defer,16,2.925,0.75,2.8045358833750247,0.9523395081602407
24,defer,32,3.8549999999999995,0.8333333333333334,2.782841722345303,0.9616729098192196
24,defer,64,2.985,0.75,2.9323204683793658,0.8893136060429736
24,defer,128,2.515,0.25,3.0571844772087244,0.6761640873607809
24,speedup,2,2.76,0.7272727272727273,2.43169873199435,0.9976096248076994
24,speedup,4,2.835,1,2.62358432058622,0.9872101621750801
24,speedup,8,2.915,1,2.4071085813502826,0.9980613673335939
24,speedup,16,3.2750000000000004,0.8333333333333334,2.7425104921957844,0.9685341150436861
24,speedup,32,2.915,1,2.720027392651756,0.9750903468508256
24,speedup,64,2.915,1,2.8810472155267757,0.9225382830594069
24,speedup,128,2.985,0.5833333333333334,3.0360816185032564,0.739434429151184
26,neutral,2,2.235,0,3.0246992050877757,0.2929150072162743
26,neutral,4,3.1849999999999996,1,2.8028231648387427,0.955905408028882
26,neutral,8,2.87,0.75,3.011692013642632,0.671408113099839
26,neutral,16,2.055,0.4166666666666667,3.000554154701052,0.6981971051609339
26,neutral,32,2.9699999999999998,0.5,2.9232264295892145,0.5561752569594819
26,neutral,64,3.0949999999999998,0.75,3.0408778182718557,0.6519322082164001
26,neutral,128,3.13,0.8333333333333334,3.038436447969587,0.6870420874694821
26,defer,2,3.37,0.16666666666666666,2.7863818919343157,0.0717411027323996
26,defer,4,3.475,0.9166666666666666,3.036612347934846,0.7535971193307284
26,defer,8,3.06,0.5,3.0724838243445842,0.36511917480557277
26,defer,16,3.3049999999999997,0.4166666666666667,3.0690709981713504,0.3819784082372101
26,defer,32,2.275,0,3.032579501468883,0.2585544722660399
26,defer,64,3.0250000000000004,0.4166666666666667,3.067373972373008,0.3081333088500143
26,defer,128,3.445,0.3333333333333333,3.069209112616086,0.3062157512735133
26,speedup,2,3.69,0.4166666666666667,2.95479750969256,0.2052775300416243
26,speedup,4,2.76,0.7272727272727273,2.8786586284139273,0.9194369936716832
26,speedup,8,3.255,0.6666666666666666,2.9866113989124807,0.5874338845603118
26,speedup,16,2.9299999999999997,0.4166666666666667,3.0188168186751514,0.6099365381243602
26,speedup,32,3.5700000000000003,0.4166666666666667,2.997132481018589,0.47320628172306844
26,speedup,64,2.79,0.5454545454545454,2.9935735535159376,0.5243575295917711
26,speedup,128,3.3499999999999996,0.5833333333333334,3.0415521023297374,0.5746973862901769
32,neutral,2,2.18,1,2.677692935900887,0.999190100000077
32,neutral,4,3.465,1,3.0200677743018782,0.9902297463620755
32,neutral,8,3.415,0.75,2.8173399329152287,0.9974896236253534
32,neutral,16,3.395,0.75,2.846422926351506,0.9969546213467
32,neutral,32,2.855,1,2.8553693892316168,0.9969480017783707
32,neutral,64,3.46,0.9166666666666666,2.9591258438087285,0.9943663767849297
32,neutral,128,2.7,1,3.0921843542691865,0.9885057297957095
32,defer,2,3.0949999999999998,1,3.35239550225804,0.9685606556049823
32,defer,4,3.13,0.5,3.7513508934246396,0.7470165579856617
32,defer,8,3.425,0.6666666666666666,3.5672159871141926,0.8958997967291985
32,defer,16,3.335,0.6666666666666666,3.6023416873842176,0.8769233499039647
32,defer,32,4.355,0.9166666666666666,3.612513585730249,0.8755053707512873
32,defer,64,4.574999999999999,0.8333333333333334,3.710049071118816,0.7985827092829039
32,defer,128,3.23,0.25,3.7870194995955178,0.6828858448858257
32,speedup,2,2.62,0.8,3.2183289272312567,0.9827456774865723
32,speedup,4,3.25,0.6666666666666666,3.66662357141644,0.8187721791201398
32,speedup,8,5.41,0.8333333333333334,3.441276636466424,0.9404712490114905
32,speedup,16,4.395,0.9166666666666666,3.4807070588687066,0.9283322892709985
32,speedup,32,4.96,0.9090909090909091,3.4923466346989063,0.9262654097774474
32,speedup,64,4.04,0.75,3.6107717646309347,0.8754068608048343
32,speedup,128,4.595000000000001,0.6666666666666666,3.72051186970963,0.7863181947539032
36,neutral,2,2.26,1,2.5384909168916856,0.9987707752478158
36,neutral,4,2.28,1,2.3113994253310577,0.9998384100999559
36,neutral,8,2.135,0.9166666666666666,2.6482701149898165,0.997146707087685
36,neutral,16,2.185,0.9166666666666666,3.0576904387313606,0.9660989817276412
36,neutral,32,3.78,0.7272727272727273,3.315998508890069,0.846336979115196
36,neutral,64,4.0649999999999995,0.16666666666666666,3.3955717714473876,0.7222731903555402
36,neutral,128,3.51,0.5833333333333334,3.420368708524007,0.6383337156630469
36,defer,2,2.24,1,2.800702789565959,0.9925566538512426
36,defer,4,2.885,1,2.5210240791938894,0.9989040477953858
36,defer,8,4.605,0.5,2.9214858079949115,0.9845919745879452
36,defer,16,4.005,0.6666666666666666,3.276629524782509,0.8816417721356021
36,defer,32,4.415,0.8333333333333334,3.4141211285414683,0.6642130153832003
36,defer,64,3.24,0,3.4329286611020327,0.5216848388833086
36,defer,128,3.47,0.7272727272727273,3.431867483581238,0.4507206089666061
36,speedup,2,2,1,2.4305900419903335,0.9994919539271653
36,speedup,4,2.88,1,2.231710681448587,0.9999
36,speedup,8,2.03,1,2.529811750150125,0.9987848507083958
36,speedup,16,2.8049999999999997,1,2.9316220638304116,0.9831967742722697
36,speedup,32,2.61,0.9166666666666666,3.2346875493822393,0.9070641962675139
36,speedup,64,4.725,0.3333333333333333,3.3485452757430654,0.8090302498511276
36,speedup,128,3.4749999999999996,0.5,3.3914165283624502,0.7334094916639996
37,neutral,2,2.24,0.9166666666666666,2.6065887074078344,0.9219912676639979
37,neutral,4,2.4450000000000003,0.75,2.620562980339156,0.8993723253758548
37,neutral,8,2.36,1,2.3570335738294617,0.9918286053257604
37,neutral,16,2.79,0.9090909090909091,2.4492055749503376,0.9802552158738242
37,neutral,32,2.6500000000000004,0.75,2.5273400592138855,0.9618801230346905
37,neutral,64,3.17,0.5454545454545454,2.6503002332540846,0.8793871352411753
37,neutral,128,2.915,0.5,2.6184852174857642,0.9183980989862487
37,defer,2,2.29,0.08333333333333333,2.7362883185789637,0.26092946624632185
37,defer,4,2.7800000000000002,0.16666666666666666,2.7316754096898292,0.248150373861284
37,defer,8,3.075,0.9166666666666666,2.7513855331136305,0.6693660589298155
37,defer,16,3.705,0.5833333333333334,2.762632013493258,0.4876360431175676
37,defer,32,3.55,0.5,2.7568323300615125,0.3613780521850327
37,defer,64,2.88,0.16666666666666666,2.7208342283559652,0.2148743050770479
37,defer,128,2.72,0.09090909090909091,2.7323799684731416,0.24685852556785018
37,speedup,2,2.42,0.45454545454545453,2.5710301224253422,0.9398794906774623
37,speedup,4,2.6550000000000002,0.6666666666666666,2.5857015428714765,0.9244284882010858
37,speedup,8,2.85,1,2.326834626642446,0.9938955289042266
37,speedup,16,2.9,1,2.414102073486684,0.9849644873123261
37,speedup,32,2.28,0.9090909090909091,2.4904147046408327,0.9719746060044073
37,speedup,64,2.5,0.8333333333333334,2.6175175628479566,0.9133791480610622
37,speedup,128,2.355,0.9,2.583509804798653,0.9371203272029955
41,neutral,2,1.93,0,2.4741346219320857,0.06342685030055407
41,neutral,4,2.07,0.9090909090909091,2.5593781633135655,0.9021234015488634
41,neutral,8,2.15,0.9090909090909091,2.6306988480774796,0.7743763534670134
41,neutral,16,2.495,0.9166666666666666,2.657181608882497,0.6710619405621431
41,neutral,32,2.76,0,2.6588116274956684,0.3408209001252523
41,neutral,64,2.05,0,2.561905866715624,0.10043639837833318
41,neutral,128,2.495,0,2.663605375611034,0.36325493004721426
41,defer,2,3.49,0,2.474134623801941,0.0634268516457834
41,defer,4,2.64,0.9166666666666666,2.559378160374173,0.8996066926885752
41,defer,8,3.13,0.6666666666666666,2.6306988458964944,0.7752666205000601
41,defer,16,3.1100000000000003,0.6666666666666666,2.6571816075344543,0.6710619483303485
41,defer,32,3.06,0.08333333333333333,2.6588116286931185,0.3301948197376997
41,defer,64,2.5599999999999996,0,2.5619058690259546,0.10562906353847196
41,defer,128,2.835,0.08333333333333333,2.663605376575386,0.36325493790206886
41,speedup,2,2.475,0,2.5160829790011183,0.10038061672925892
41,speedup,4,1.69,1,2.496681243218178,0.9451833533736667
41,speedup,8,2.29,1,2.577664210964262,0.875806973605448
41,speedup,16,2.64,0.8181818181818182,2.617366679519544,0.8147099097788432
41,speedup,32,3.2,0.16666666666666666,2.664276911720409,0.4942212584142471
41,speedup,64,2.49,0,2.608700457118634,0.173220774095575
41,speedup,128,2.99,0.6363636363636364,2.6707800376783624,0.532935087107238
42,neutral,2,2.005,1,2.2431966823182936,0.9983843545576396
42,neutral,4,1.8199999999999998,1,2.3730463537733195,0.9938180143554713
42,neutral,8,2.11,1,2.489524662079672,0.9827432363608231
42,neutral,16,2.27,0.9166666666666666,2.4952659108394166,0.9864536392045657
42,neutral,32,2.76,0.8333333333333334,2.6665786767154946,0.9522958732176723
42,neutral,64,2.9000000000000004,0.08333333333333333,2.89746101562314,0.6272813692430812
42,neutral,128,2.43,0.1,2.8923719537787274,0.3335979581327549
42,defer,2,2.8499999999999996,0.8333333333333334,2.3065983110720465,0.9971969036692442
42,defer,4,3.0700000000000003,0.9166666666666666,2.456666692116884,0.9869876848585756
42,defer,8,3.175,0.8333333333333334,2.5828646515661418,0.9672112882441816
42,defer,16,2.85,0.9090909090909091,2.588834653978486,0.9710747825198458
42,defer,32,2.87,0.9166666666666666,2.753708105705664,0.9077145026339924
42,defer,64,2.87,0,2.901075958228916,0.4971738404972828
42,defer,128,2.195,0,2.870058635450187,0.2565229054656541
42,speedup,2,3.52,1,2.2866112422047666,0.9974636815752279
42,speedup,4,2.41,1,2.4308132229819686,0.9894730938104616
42,speedup,8,2.325,1,2.554744247060164,0.9733276370699219
42,speedup,16,2.3099999999999996,1,2.5606885993718684,0.9775849492588632
42,speedup,32,3.2750000000000004,0.9166666666666666,2.7290408212923527,0.9236908090992076
42,speedup,64,3.5149999999999997,0.25,2.9035827427519196,0.5354009235169189
42,speedup,128,2.05,0,2.877316400850884,0.27205481092405
45,neutral,2,2.38,0.8181818181818182,2.4465271380598543,0.9997802945575611
45,neutral,4,2.575,1,2.427728937923508,0.9998215598050865
45,neutral,8,2.42,1,2.4794526211541372,0.9996970138708285
45,neutral,16,2.71,1,2.64281402300321,0.9986152620255718
45,neutral,32,2.605,1,2.8523526711595157,0.9935519762075474
45,neutral,64,3.49,0.6363636363636364,3.1972700708718915,0.9436115433623206
45,neutral,128,2.67,0.25,3.4270827377858355,0.7182354488454998
45,defer,2,2.29,1,2.498012502533819,0.9996251729013136
45,defer,4,2.3200000000000003,1,2.4768962835919788,0.999696941614863
45,defer,8,2.5549999999999997,1,2.5348912609533727,0.9994641858172878
45,defer,16,3.585,0.9166666666666666,2.7152674596206956,0.9975547305503457
45,defer,32,2.575,1,2.9376186295783233,0.988777443717263
45,defer,64,3.215,0.75,3.2695364579558763,0.9133309979569961
45,defer,128,2.77,0,3.4482620290594164,0.6379333843647207
45,speedup,2,3.035,1,2.498012505344845,0.9996251728908112
45,speedup,4,2.8899999999999997,1,2.476896286270157,0.9996969416064664
45,speedup,8,2.93,1,2.534891263966578,0.9994526522606124
45,speedup,16,2.8049999999999997,1,2.715267463502005,0.9975547304787374
45,speedup,32,3.23,1,2.9376186340175447,0.9887774434012055
45,speedup,64,2.98,1,3.2695364614263203,0.9133309960305789
45,speedup,128,3.205,0.3333333333333333,3.44826202986,0.6379333801383064
46,neutral,2,2.2249999999999996,1,2.5038452628448935,0.9928440733142773
46,neutral,4,3.17,0.8181818181818182,2.8127143416431344,0.9058970590298007
46,neutral,8,2.8200000000000003,0.5,2.9585562868258357,0.6012825678855355
46,neutral,16,2.615,0.16666666666666666,2.964819390612797,0.3581588761390442
46,neutral,32,2.7649999999999997,0.3333333333333333,2.9689552300311797,0.6096109450205555
46,neutral,64,2.9450000000000003,0.3333333333333333,2.9723819847118125,0.39951858551414327
46,neutral,128,3.325,0.9166666666666666,2.972816029070511,0.5018281428553004
46,defer,2,2.41,1,2.6991100455905057,0.9663328323745245
46,defer,4,3.295,0.75,2.9532497939447206,0.6800640572333418
46,defer,8,2.865,0.16666666666666666,2.9678866025027064,0.3692979700165624
46,defer,16,2.18,0,2.897947404638932,0.1789087829641525
46,defer,32,3.2649999999999997,0,2.959493116137098,0.3205686113037746
46,defer,64,3.1550000000000002,0.16666666666666666,2.912956752720527,0.18912455621761703
46,defer,128,3.135,0.75,2.9369852793470343,0.23921984799001042
46,speedup,2,2.06,1,2.450212178739504,0.9956313512076753
46,speedup,4,2.4,0.8181818181818182,2.7486575648813276,0.9336850897815154
46,speedup,8,3.2,0.45454545454545453,2.9287334501925315,0.6912753357086467
46,speedup,16,3.375,0.16666666666666666,2.9472137415905375,0.4321492548589752
46,speedup,32,3.45,0.5,2.9469353281213935,0.7056304458355077
46,speedup,64,4.21,0.3333333333333333,2.964630206443795,0.4949697140044753
46,speedup,128,3.27,0.9166666666666666,2.9707490917926846,0.6089049901555376
47,neutral,2,1.9449999999999998,1,2.1018936680317633,0.9975291888943603
47,neutral,4,2.175,0.9,2.057906213624632,0.9987254642353374
47,neutral,8,2.105,0.9,2.075457273293775,0.9983648444168034
47,neutral,16,2.08,1,2.0394522417134366,0.9990521176016366
47,neutral,32,2.21,1,2.112510342002892,0.9972271868475917
47,neutral,64,2.165,0.8333333333333334,2.1979823547597728,0.9915108907447313
47,neutral,128,2.15,1,2.118057943405218,0.9971743847039555
47,defer,2,2.2,1,2.2517308264340765,0.9861884556562106
47,defer,4,2.15,1,2.1764857210527007,0.9936297392015889
47,defer,8,2.29,0.9166666666666666,2.207542238972735,0.9905598202491709
47,defer,16,2.335,1,2.142471717556597,0.9959485572454935
47,defer,32,2.87,0.9090909090909091,2.268557193810653,0.9817506888893309
47,defer,64,2.31,0.6363636363636364,2.3837151244730896,0.9327058477244076
47,defer,128,2.22,1,2.2771330303637476,0.9815473304822115
47,speedup,2,2.35,0.75,2.3440487923959012,0.9577058884033444
47,speedup,4,2.5599999999999996,0.9166666666666666,2.2591018021222036,0.9834513815142414
47,speedup,8,2.535,0.6666666666666666,2.2954504313453175,0.974814307836294
47,speedup,16,1.85,1,2.2174020083889996,0.9905994777845055
47,speedup,32,2.425,0.75,2.3615223624365007,0.9510371677841256
47,speedup,64,2.615,0.5833333333333334,2.4639574328904987,0.8432491480264728
47,speedup,128,2.8449999999999998,1,2.370200919897152,0.949804043705968
49,neutral,2,1.98,1,1.9462845887814966,0.9995624190235984
49,neutral,4,2.025,1,1.9660205850437016,0.999400751846911
49,neutral,8,2.02,1,2.019134728529648,0.998518977935998
49,neutral,16,1.85,0.8888888888888888,1.9666997402743343,0.9993908220903089
49,neutral,32,2.5949999999999998,1,2.007219422204364,0.9988930183282894
49,neutral,64,1.99,1,2.0963737953002273,0.9962788508866169
49,neutral,128,2.07,0.8181818181818182,2.270631270270144,0.9741066887881328
49,defer,2,1.91,1,1.9793356537649536,0.9992502955407242
49,defer,4,2.0149999999999997,1,2.0196411116938418,0.9984955884017206
49,defer,8,1.9649999999999999,0.5833333333333334,2.147382293634946,0.9917683581937238
49,defer,16,1.83,1,2.028722082947615,0.9984559559605715
49,defer,32,1.6949999999999998,1,2.121667749563482,0.9951493816966293
49,defer,64,2.9,1,2.291590973500036,0.9677777980305624
49,defer,128,2.415,0.6,2.4681093485118195,0.7541062522817412
49,speedup,2,2.09,1,1.9642934841098403,0.9994141622069053
49,speedup,4,1.7650000000000001,1,1.9995042082264594,0.9989673661283164
49,speedup,8,1.935,1,2.091310881010421,0.9959301711797625
49,speedup,16,1.935,1,2.0007074595791394,0.9989818258366984
49,speedup,32,2.2649999999999997,1,2.0686885447621375,0.997412136304015
49,speedup,64,2.55,0.9,2.2130981822010063,0.9858626541362583
49,speedup,128,2.855,0.8333333333333334,2.414128167195685,0.8795224846434011
51,neutral,2,1.85,0.8888888888888888,2.125583774645383,0.9629928682132041
51,neutral,4,1.775,0.9,2.1965315894507134,0.8918775092302181
51,neutral,8,2.755,0.75,2.253574091801327,0.6993344483662032
51,neutral,16,2.335,0.16666666666666666,2.2657664082321713,0.43006087276686883
51,neutral,32,2.35,0.36363636363636365,2.259810231069215,0.33982995166743485
51,neutral,64,2.55,0.2727272727272727,2.234720694748275,0.18788533416813516
51,neutral,128,1.67,0.09090909090909091,2.1824160114333595,0.08902453234040171
51,defer,2,2.08,0.75,2.125583812845625,0.9622590670551872
51,defer,4,2.28,0.6666666666666666,2.1965316292044745,0.8912232410383039
51,defer,8,2.805,0.5,2.253574113454241,0.699334310807026
51,defer,16,2.365,0.25,2.265766417729646,0.430060732498238
51,defer,32,2.75,0.36363636363636365,2.259810217180925,0.33982982617007645
51,defer,64,2.685,0.6,2.2347206735461578,0.2037200352411416
51,defer,128,2.76,0.18181818181818182,2.182415994679314,0.08266629225705148
51,speedup,2,1.9,1,2.053466491367634,0.9862375469502277
51,speedup,4,1.8900000000000001,1,2.1071410561412356,0.9685348402703617
51,speedup,8,1.8900000000000001,0.8,2.176415745084388,0.9222656349144385
51,speedup,16,2.16,0.5833333333333334,2.240945831758401,0.7460661730648886
51,speedup,32,2.21,0.6363636363636364,2.259043201082256,0.6668406983485935
51,speedup,64,2.575,0.3333333333333333,2.264812553838017,0.44752697558742527
51,speedup,128,2.145,0.08333333333333333,2.2271526594640254,0.176759061740373
55,neutral,2,2.0300000000000002,1,2.6263537136124904,0.9988966327987178
55,neutral,4,2.745,1,2.8438921684780456,0.9933563059522239
55,neutral,8,3.02,1,3.2120341664506027,0.8499579803100352
55,neutral,16,3.96,0.5833333333333334,3.3617530436400904,0.5315073348377041
55,neutral,32,3.925,0.16666666666666666,3.566771876969301,0.30264243373435423
55,neutral,64,4.045,0.08333333333333333,3.467087501548102,0.15644333987522704
55,neutral,128,3.505,0,3.1194149955493407,0.02473558380301604
55,defer,2,2.5,1,2.628734051648316,0.9988882955460119
55,defer,4,2.88,1,2.851338610412294,0.9927787903939221
55,defer,8,2.615,0.8333333333333334,3.225386238571898,0.8420984982562847
55,defer,16,3.3,0.6666666666666666,3.3752786576556892,0.5230096114275414
55,defer,32,2.8899999999999997,0.16666666666666666,3.5583266966986997,0.2912955697975032
55,defer,64,3.085,0,3.455541654573698,0.14738601910341617
55,defer,128,2.5549999999999997,0,3.1090844470364027,0.025534389219740973
55,speedup,2,2.865,1,2.6287340289091694,0.9988775172126869
55,speedup,4,4.42,0.6666666666666666,2.8513385394637143,0.9929979545758744
55,speedup,8,3.245,0.5833333333333334,3.2253861115996707,0.8420985731267295
