subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
63,calibration,i000,0,2,neutral,21.76,43.52,0,2,standard,ll,4.489207275319359,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,32.64,43.52,0,2,standard,ll,2.851267504179077,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,38.08,43.52,0,2,standard,ll,1.9359599759525281,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,40.8,43.52,0,2,standard,ll,3.430472495431559,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,42.16,43.52,0,2,standard,ll,2.754986897538629,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,42.839999999999996,43.52,0,2,standard,ll,2.700594479194251,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,43.18,43.52,0,2,standard,ll,6.349601290086184,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,21.76,43.52,0,4,standard,ll,8.139945987026522,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,32.64,43.52,0,4,standard,ll,2.585981412110641,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,38.08,43.52,0,4,standard,ll,1.433736890940736,TRUE,TRUE,FALSE
63,calibration,i000,0,2,neutral,40.8,43.52,0,4,standard,ll,3.954328798688266,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,42.16,43.52,0,4,standard,ss,4.820244017070081,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,41.48,43.52,0,4,standard,ss,2.6834643203674204,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,41.13999999999999,43.52,0,4,standard,ss,2.5863849162633414,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,21.76,43.52,0,8,standard,ll,14.30926495060794,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,32.64,43.52,0,8,standard,ss,6.057317075367791,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,27.2,43.52,0,8,standard,ss,2.9044359208301103,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,24.48,43.52,0,8,standard,ll,4.986746369183038,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,25.84,43.52,0,8,standard,ss,4.164939784910075,TRUE,FALSE,FALSE
63,calibration,i000,0,2,neutral,25.16,43.52,0,8,standard,ss,2.756307083361662,TRUE,FALSE,FALSE
