subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
2,calibration,i000,0,2,neutral,21.76,43.52,0,2,standard,ll,7.843559639140494,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,32.64,43.52,0,2,standard,ll,7.870859449087675,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,38.08,43.52,0,2,standard,ll,2.6369913215826273,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,40.8,43.52,0,2,standard,ss,5.070631479031817,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,39.44,43.52,0,2,standard,ss,1.5608040459715085,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,38.76,43.52,0,2,standard,ll,7.587955179795699,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,39.1,43.52,0,2,standard,ss,1.8580334209714238,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,21.76,43.52,0,4,standard,ll,5.5105007848028436,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,32.64,43.52,0,4,standard,ll,4.499072077642722,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,38.08,43.52,0,4,standard,ss,6.797399661873442,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,35.36,43.52,0,4,standard,ll,2.2561473162654693,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,36.72,43.52,0,4,standard,ll,8.978654329995607,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,37.4,43.52,0,4,standard,ll,5.992843662440009,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,37.74,43.52,0,4,standard,ll,1.424646628748178,TRUE,TRUE,FALSE
2,calibration,i000,0,2,neutral,21.76,43.52,0,8,standard,ll,1.7928640137665752,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,32.64,43.52,0,8,standard,ll,2.589034034737324,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,38.08,43.52,0,8,standard,ll,4.588790639901617,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,40.8,43.52,0,8,standard,ss,2.789340653581803,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,39.44,43.52,0,8,standard,ss,4.260333414197248,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,38.76,43.52,0,8,standard,ss,5.6692443630649905,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,38.419999999999995,43.52,0,8,standard,ss,6.080602456397628,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,21.76,43.52,0,16,standard,ll,3.359256406710756,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,32.64,43.52,0,16,standard,ll,2.532090493249143,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,38.08,43.52,0,16,standard,ss,4.831459396831178,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,35.36,43.52,0,16,standard,ll,4.690588623946951,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,36.72,43.52,0,16,standard,ss,5.490026293901337,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,36.04,43.52,0,16,standard,ll,5.510191702685461,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,36.38,43.52,0,16,standard,ll,2.3459142642436746,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,21.76,43.52,0,32,standard,ss,4.287315931117064,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,10.88,43.52,0,32,standard,ll,1.536357234047955,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,16.32,43.52,0,32,standard,ll,1.528590592805358,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,19.04,43.52,0,32,standard,ll,1.6557233400558289,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,20.4,43.52,0,32,standard,ll,2.046248008416569,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,21.08,43.52,0,32,standard,ll,2.083762483810915,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,21.419999999999998,43.52,0,32,standard,ll,1.9160147628513187,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,21.76,43.52,0,64,standard,ll,3.4125833355342365,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,32.64,43.52,0,64,standard,ss,3.8414673232923633,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,27.2,43.52,0,64,standard,ll,1.939416149967201,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,29.919999999999998,43.52,0,64,standard,ll,4.542335069868841,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,31.279999999999998,43.52,0,64,standard,ss,3.218548092547735,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,30.599999999999998,43.52,0,64,standard,ss,1.6213070170010724,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,30.259999999999998,43.52,0,64,standard,ss,2.363715517405126,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,21.76,43.52,0,128,standard,ss,3.8597034614426775,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,10.88,43.52,0,128,standard,ll,1.5028699168256026,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,16.32,43.52,0,128,standard,ll,4.430239138286652,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,19.04,43.52,0,128,standard,ss,4.111991886082706,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,17.68,43.52,0,128,standard,ll,1.6304774306295258,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,18.36,43.52,0,128,standard,ll,2.053187107215763,TRUE,FALSE,FALSE
2,calibration,i000,0,2,neutral,18.7,43.52,0,128,standard,ll,1.372907924541778,TRUE,TRUE,FALSE
