subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
5,calibration,i000,0,1,neutral,21.76,43.52,0,2,standard,ll,2.329676822417241,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,32.64,43.52,0,2,standard,ll,2.348826187228042,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,38.08,43.52,0,2,standard,ll,1.8676261474638522,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,40.8,43.52,0,2,standard,ll,1.3237904623338181,TRUE,TRUE,FALSE
5,calibration,i000,0,1,neutral,42.16,43.52,0,2,standard,ll,4.250985281702924,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,42.839999999999996,43.52,0,2,standard,ll,1.7448501009876054,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,43.18,43.52,0,2,standard,ss,2.7913266278337687,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,21.76,43.52,0,4,standard,ll,2.220118034035295,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,32.64,43.52,0,4,standard,ll,2.6778644199775954,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,38.08,43.52,0,4,standard,ll,5.2796646086535475,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,40.8,43.52,0,4,standard,ss,3.8916070605610003,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,39.44,43.52,0,4,standard,ss,2.8060318245043163,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,38.76,43.52,0,4,standard,ll,5.868409705185513,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,39.1,43.52,0,4,standard,ll,1.6676860872839825,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,21.76,43.52,0,8,standard,ss,3.4397625768278886,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,10.88,43.52,0,8,standard,ll,2.045807818488356,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,16.32,43.52,0,8,standard,ll,3.1070399806012574,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,19.04,43.52,0,8,standard,ss,3.060399528319067,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,17.68,43.52,0,8,standard,ss,3.313248502553506,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,17,43.52,0,8,standard,ss,1.8965564944028301,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,16.66,43.52,0,8,standard,ll,1.8966515066413194,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,21.76,43.52,0,16,standard,ss,1.9391533548350708,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,10.88,43.52,0,16,standard,ss,1.8891493520040967,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,5.44,43.52,0,16,standard,ll,2.311628016038412,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,8.16,43.52,0,16,standard,ll,2.3623633785082347,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,9.52,43.52,0,16,standard,ll,4.750386323377825,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,10.2,43.52,0,16,standard,ss,1.9157897280410907,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,9.86,43.52,0,16,standard,ss,2.0340101722704276,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,21.76,43.52,0,32,standard,ss,3.0085474787965722,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,10.88,43.52,0,32,standard,ll,2.4732860617132246,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,16.32,43.52,0,32,standard,ss,1.7028335776558379,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,13.6,43.52,0,32,standard,ss,2.043135745899235,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,12.24,43.52,0,32,standard,ss,1.893251006888022,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,11.56,43.52,0,32,standard,ss,2.758042139783356,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,11.22,43.52,0,32,standard,ss,2.5621682515220527,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,21.76,43.52,0,64,standard,ss,1.443205597490305,TRUE,TRUE,FALSE
5,calibration,i000,0,1,neutral,10.88,43.52,0,64,standard,ss,4.245630286362029,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,5.44,43.52,0,64,standard,ss,3.092718351857002,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,2.72,43.52,0,64,standard,ll,2.485423581957548,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,4.08,43.52,0,64,standard,ss,2.463929115688188,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,3.4,43.52,0,64,standard,ll,2.884500203756943,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,3.7399999999999998,43.52,0,64,standard,ss,3.9300471355509217,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,21.76,43.52,0,128,standard,ss,1.5224827537613237,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,10.88,43.52,0,128,standard,ss,1.5287808335478985,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,5.44,43.52,0,128,standard,ss,3.8455674727147198,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,2.72,43.52,0,128,standard,ss,2.1102742089360618,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,1.36,43.52,0,128,standard,ss,2.002889558632887,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,0.68,43.52,0,128,standard,ll,3.7908281068275755,TRUE,FALSE,FALSE
5,calibration,i000,0,1,neutral,1.02,43.52,0,128,standard,ss,2.250232221736951,TRUE,FALSE,FALSE
