subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
16,calibration,i000,0,2,neutral,21.76,43.52,0,2,standard,ss,11.573974326154712,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,10.88,43.52,0,2,standard,ll,9.98766871750513,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,16.32,43.52,0,2,standard,ll,6.303265560554792,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,19.04,43.52,0,2,standard,ll,4.0248084009072045,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,20.4,43.52,0,2,standard,ll,7.382428031384279,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,21.08,43.52,0,2,standard,ll,5.051738197636041,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,21.419999999999998,43.52,0,2,standard,ll,3.4596078775248316,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,21.76,43.52,0,4,standard,ll,3.6087466483504613,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,32.64,43.52,0,4,standard,ss,4.372372391211684,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,27.2,43.52,0,4,standard,ss,5.73163624245899,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,24.48,43.52,0,4,standard,ss,8.20048138190532,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,23.12,43.52,0,4,standard,ss,6.5177640864153545,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,22.44,43.52,0,4,standard,ss,4.834875536256732,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,22.1,43.52,0,4,standard,ss,3.290851063260561,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,21.76,43.52,0,8,standard,ss,4.8875659647042085,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,10.88,43.52,0,8,standard,ss,4.524955023055554,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,5.44,43.52,0,8,standard,ss,15.869148756659797,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,2.72,43.52,0,8,standard,ll,6.596369099837375,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,4.08,43.52,0,8,standard,ll,3.4872338362133632,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,4.76,43.52,0,8,standard,ll,2.838785362462204,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,5.1,43.52,0,8,standard,ss,14.579998150494248,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,21.76,43.52,0,16,standard,ss,2.6294543875951604,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,10.88,43.52,0,16,standard,ss,3.190864435200183,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,5.44,43.52,0,16,standard,ss,3.079433655223511,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,2.72,43.52,0,16,standard,ss,3.8303097225593774,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,1.36,43.52,0,16,standard,ll,3.738143626643705,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,2.04,43.52,0,16,standard,ll,4.112424225073482,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,2.38,43.52,0,16,standard,ll,3.2529794420947837,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,21.76,43.52,0,32,standard,ss,2.5156219368291204,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,10.88,43.52,0,32,standard,ss,2.616337276966533,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,5.44,43.52,0,32,standard,ss,3.3192532396024035,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,2.72,43.52,0,32,standard,ss,3.5722383199190517,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,1.36,43.52,0,32,standard,ss,3.136190795575658,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,0.68,43.52,0,32,standard,ll,2.759833734281983,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,1.02,43.52,0,32,standard,ll,3.6678034104761537,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,21.76,43.52,0,64,standard,ss,2.838139931765454,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,10.88,43.52,0,64,standard,ss,2.5277270613905785,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,5.44,43.52,0,64,standard,ss,1.8164583282118656,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,2.72,43.52,0,64,standard,ss,2.73450798385511,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,1.36,43.52,0,64,standard,ss,3.9301089675141156,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,0.68,43.52,0,64,standard,ll,2.668763785547071,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,1.02,43.52,0,64,standard,ll,5.973716447120296,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,21.76,43.52,0,128,standard,ss,2.3069111736490413,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,10.88,43.52,0,128,standard,ss,2.3737081189824494,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,5.44,43.52,0,128,standard,ss,3.5440220604614296,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,2.72,43.52,0,128,standard,ss,5.7317605780408485,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,1.36,43.52,0,128,standard,ss,2.3819488702038143,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,0.68,43.52,0,128,standard,ss,3.310841233711926,TRUE,FALSE,FALSE
16,calibration,i000,0,2,neutral,0.34,43.52,0,128,standard,ss,3.594401137363093,TRUE,FALSE,FALSE
