participant_id,frame,choice,n,percentage
64,neutral,ss,18,0.23376623376623376
64,neutral,ll,59,0.7662337662337663
64,defer,ss,14,0.17073170731707318
64,defer,ll,68,0.8292682926829268
64,speedup,ss,15,0.18072289156626506
64,speedup,ll,68,0.8192771084337349
