participant_id,frame,t_l,m_s_cat,p_ll,m_s
42,neutral,2,below_ip,1,41.48
42,neutral,2,at_ip,1,41.82
42,neutral,2,above_ip,1,42.160000000000004
42,neutral,4,below_ip,1,40.459999999999994
42,neutral,4,at_ip,1,41.13999999999999
42,neutral,4,above_ip,1,41.81999999999999
42,neutral,8,below_ip,1,38.76
42,neutral,8,at_ip,1,39.78
42,neutral,8,above_ip,1,40.800000000000004
42,neutral,16,below_ip,1,34.34
42,neutral,16,at_ip,0.75,35.7
42,neutral,16,above_ip,1,37.06
42,neutral,32,below_ip,1,30.599999999999998
42,neutral,32,at_ip,0.75,32.3
42,neutral,32,above_ip,0.75,34
42,neutral,64,below_ip,0,30.939999999999998
42,neutral,64,at_ip,0,32.98
42,neutral,64,above_ip,0.25,35.019999999999996
42,neutral,128,below_ip,0.3333333333333333,27.880000000000003
42,neutral,128,at_ip,0,30.26
42,neutral,128,above_ip,0,32.64
42,defer,2,below_ip,1,41.48
42,defer,2,at_ip,1,41.82
42,defer,2,above_ip,0.5,42.160000000000004
42,defer,4,below_ip,1,40.459999999999994
42,defer,4,at_ip,0.75,41.13999999999999
42,defer,4,above_ip,1,41.81999999999999
42,defer,8,below_ip,1,38.76
42,defer,8,at_ip,0.75,39.78
42,defer,8,above_ip,0.75,40.800000000000004
42,defer,16,below_ip,1,34.34
42,defer,16,at_ip,1,35.7
42,defer,16,above_ip,0.75,37.06
42,defer,32,below_ip,1,30.599999999999998
42,defer,32,at_ip,1,32.3
42,defer,32,above_ip,0.75,34
42,defer,64,below_ip,0,30.939999999999998
42,defer,64,at_ip,0,32.98
42,defer,64,above_ip,0,35.019999999999996
42,defer,128,below_ip,0,27.880000000000003
42,defer,128,at_ip,0,30.26
42,defer,128,above_ip,0,32.64
42,speedup,2,below_ip,1,41.48
42,speedup,2,at_ip,1,41.82
42,speedup,2,above_ip,1,42.160000000000004
42,speedup,4,below_ip,1,40.459999999999994
42,speedup,4,at_ip,1,41.13999999999999
42,speedup,4,above_ip,1,41.81999999999999
42,speedup,8,below_ip,1,38.76
42,speedup,8,at_ip,1,39.78
42,speedup,8,above_ip,1,40.800000000000004
42,speedup,16,below_ip,1,34.34
42,speedup,16,at_ip,1,35.7
42,speedup,16,above_ip,1,37.06
42,speedup,32,below_ip,1,30.599999999999998
42,speedup,32,at_ip,1,32.3
42,speedup,32,above_ip,0.75,34
42,speedup,64,below_ip,0.5,30.939999999999998
42,speedup,64,at_ip,0.25,32.98
42,speedup,64,above_ip,0,35.019999999999996
42,speedup,128,below_ip,0,27.880000000000003
42,speedup,128,at_ip,0,30.26
42,speedup,128,above_ip,0,32.64
