participant_id,frame,t_l,m_s_cat,p_ll,m_s
81,delay,2,below_ip,0,42.84
81,delay,2,at_ip,0.25,43.18
81,delay,2,above_ip,0,43.35
81,delay,4,below_ip,0.25,42.5
81,delay,4,at_ip,0.25,43.18
81,delay,4,above_ip,0,43.35
81,delay,8,below_ip,0.25,41.48
81,delay,8,at_ip,0,42.5
81,delay,8,above_ip,0,43.01
81,delay,16,below_ip,1,39.78
81,delay,16,at_ip,0.75,41.14
81,delay,16,above_ip,0.25,42.5
81,delay,32,below_ip,1,36.04
81,delay,32,at_ip,1,37.74
81,delay,32,above_ip,1,39.44
81,delay,64,below_ip,1,35.02
81,delay,64,at_ip,1,37.06
81,delay,64,above_ip,1,39.1
81,delay,128,below_ip,1,32.64
81,delay,128,at_ip,1,35.02
81,delay,128,above_ip,1,37.4
81,date,2,below_ip,0.75,42.84
81,date,2,at_ip,0.75,43.18
81,date,2,above_ip,0.25,43.35
81,date,4,below_ip,0.75,42.5
81,date,4,at_ip,0.5,43.18
81,date,4,above_ip,0.25,43.35
81,date,8,below_ip,0.6666666666666666,41.48
81,date,8,at_ip,0.25,42.5
81,date,8,above_ip,0.5,43.01
81,date,16,below_ip,1,39.78
81,date,16,at_ip,0.75,41.14
81,date,16,above_ip,0.75,42.5
81,date,32,below_ip,1,36.04
81,date,32,at_ip,1,37.74
81,date,32,above_ip,1,39.44
81,date,64,below_ip,0.75,35.02
81,date,64,at_ip,1,37.06
81,date,64,above_ip,1,39.1
81,date,128,below_ip,1,32.64
81,date,128,at_ip,0.75,35.02
81,date,128,above_ip,1,37.4
