participant_id,frame,t_l,m_s_cat,p_ll,m_s
50,delay,2,below_ip,1,42.15999999999999
50,delay,2,at_ip,0.75,42.49999999999999
50,delay,2,above_ip,1,42.839999999999996
50,delay,4,below_ip,1,41.81999999999999
50,delay,4,at_ip,1,42.49999999999999
50,delay,4,above_ip,0,43.17999999999999
50,delay,8,below_ip,1,41.47999999999999
50,delay,8,at_ip,1,42.49999999999999
50,delay,8,above_ip,0,43.519999999999996
50,delay,16,below_ip,1,40.46
50,delay,16,at_ip,1,41.82
50,delay,16,above_ip,0,43.18
50,delay,32,below_ip,1,39.43999999999999
50,delay,32,at_ip,1,41.13999999999999
50,delay,32,above_ip,0,42.839999999999996
50,delay,64,below_ip,1,37.74
50,delay,64,at_ip,1,39.78
50,delay,64,above_ip,0,41.82
50,delay,128,below_ip,1,37.4
50,delay,128,at_ip,0.25,39.78
50,delay,128,above_ip,0,42.160000000000004
50,date,2,below_ip,1,42.15999999999999
50,date,2,at_ip,1,42.49999999999999
50,date,2,above_ip,1,42.839999999999996
50,date,4,below_ip,1,41.81999999999999
50,date,4,at_ip,1,42.49999999999999
50,date,4,above_ip,0,43.17999999999999
50,date,8,below_ip,1,41.47999999999999
50,date,8,at_ip,1,42.49999999999999
50,date,8,above_ip,0,43.519999999999996
50,date,16,below_ip,1,40.46
50,date,16,at_ip,0.75,41.82
50,date,16,above_ip,0,43.18
50,date,32,below_ip,1,39.43999999999999
50,date,32,at_ip,0.75,41.13999999999999
50,date,32,above_ip,0,42.839999999999996
50,date,64,below_ip,1,37.74
50,date,64,at_ip,1,39.78
50,date,64,above_ip,0,41.82
50,date,128,below_ip,0.75,37.4
50,date,128,at_ip,0,39.78
50,date,128,above_ip,0,42.160000000000004
