participant_id,frame,t_l,m_s_cat,p_ll,m_s
15,neutral,2,below_ip,1,38.76
15,neutral,2,at_ip,1,39.1
15,neutral,2,above_ip,1,39.440000000000005
15,neutral,4,below_ip,1,39.1
15,neutral,4,at_ip,1,39.78
15,neutral,4,above_ip,1,40.46
15,neutral,8,below_ip,1,38.76
15,neutral,8,at_ip,1,39.78
15,neutral,8,above_ip,1,40.800000000000004
15,neutral,16,below_ip,1,39.1
15,neutral,16,at_ip,1,40.46
15,neutral,16,above_ip,1,41.82
15,neutral,32,below_ip,1,37.4
15,neutral,32,at_ip,1,39.1
15,neutral,32,above_ip,1,40.800000000000004
15,neutral,64,below_ip,1,37.06
15,neutral,64,at_ip,1,39.1
15,neutral,64,above_ip,0.75,41.14
15,neutral,128,below_ip,1,38.75999999999999
15,neutral,128,at_ip,0,41.13999999999999
15,neutral,128,above_ip,0,43.519999999999996
15,defer,2,below_ip,1,38.76
15,defer,2,at_ip,1,39.1
15,defer,2,above_ip,1,39.440000000000005
15,defer,4,below_ip,1,39.1
15,defer,4,at_ip,1,39.78
15,defer,4,above_ip,1,40.46
15,defer,8,below_ip,1,38.76
15,defer,8,at_ip,1,39.78
15,defer,8,above_ip,1,40.800000000000004
15,defer,16,below_ip,1,39.1
15,defer,16,at_ip,0.75,40.46
15,defer,16,above_ip,0.75,41.82
15,defer,32,below_ip,1,37.4
15,defer,32,at_ip,1,39.1
15,defer,32,above_ip,0.75,40.800000000000004
15,defer,64,below_ip,1,37.06
15,defer,64,at_ip,0.5,39.1
15,defer,64,above_ip,0,41.14
15,defer,128,below_ip,0,38.75999999999999
15,defer,128,at_ip,0,41.13999999999999
15,defer,128,above_ip,0,43.519999999999996
15,speedup,2,below_ip,1,38.76
15,speedup,2,at_ip,1,39.1
15,speedup,2,above_ip,1,39.440000000000005
15,speedup,4,below_ip,1,39.1
15,speedup,4,at_ip,1,39.78
15,speedup,4,above_ip,1,40.46
15,speedup,8,below_ip,1,38.76
15,speedup,8,at_ip,1,39.78
15,speedup,8,above_ip,1,40.800000000000004
15,speedup,16,below_ip,1,39.1
15,speedup,16,at_ip,1,40.46
15,speedup,16,above_ip,1,41.82
15,speedup,32,below_ip,1,37.4
15,speedup,32,at_ip,1,39.1
15,speedup,32,above_ip,1,40.800000000000004
15,speedup,64,below_ip,1,37.06
15,speedup,64,at_ip,1,39.1
15,speedup,64,above_ip,1,41.14
15,speedup,128,below_ip,1,38.75999999999999
15,speedup,128,at_ip,1,41.13999999999999
15,speedup,128,above_ip,0,43.519999999999996
