participant_id,frame,choice,n,percentage
58,neutral,ss,28,0.37333333333333335
58,neutral,ll,47,0.6266666666666667
58,defer,ss,38,0.4810126582278481
58,defer,ll,41,0.5189873417721519
58,speedup,ss,26,0.5777777777777777
58,speedup,ll,19,0.4222222222222222
