participant_id,frame,t_l,m_s_cat,p_ll,m_s
52,delay,2,below_ip,0.5,40.79999999999999
52,delay,2,at_ip,1,41.13999999999999
52,delay,2,above_ip,0.75,41.48
52,delay,4,below_ip,1,37.06
52,delay,4,at_ip,0.6666666666666666,37.74
52,delay,4,above_ip,1,38.42
52,delay,8,below_ip,1,35.36
52,delay,8,at_ip,1,36.38
52,delay,8,above_ip,0.75,37.400000000000006
52,delay,16,below_ip,1,37.74
52,delay,16,at_ip,0,39.1
52,delay,16,above_ip,0,40.46
52,delay,32,below_ip,0.75,36.04
52,delay,32,at_ip,1,37.74
52,delay,32,above_ip,0,39.440000000000005
52,delay,64,below_ip,1,33.660000000000004
52,delay,64,at_ip,0.75,35.7
52,delay,64,above_ip,0.25,37.74
52,delay,128,below_ip,0.75,31.280000000000005
52,delay,128,at_ip,0.25,33.660000000000004
52,delay,128,above_ip,0,36.040000000000006
52,date,2,below_ip,1,40.79999999999999
52,date,2,at_ip,1,41.13999999999999
52,date,2,above_ip,1,41.48
52,date,4,below_ip,1,37.06
52,date,4,at_ip,1,37.74
52,date,4,above_ip,1,38.42
52,date,8,below_ip,1,35.36
52,date,8,at_ip,1,36.38
52,date,8,above_ip,1,37.400000000000006
52,date,16,below_ip,1,37.74
52,date,16,at_ip,1,39.1
52,date,16,above_ip,0.25,40.46
52,date,32,below_ip,1,36.04
52,date,32,at_ip,1,37.74
52,date,32,above_ip,0.25,39.440000000000005
52,date,64,below_ip,1,33.660000000000004
52,date,64,at_ip,0.5,35.7
52,date,64,above_ip,0.25,37.74
52,date,128,below_ip,0,31.280000000000005
52,date,128,at_ip,0,33.660000000000004
52,date,128,above_ip,0,36.040000000000006
