subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
29,date,42.5,below_ip,43.52,0,16,ll,upper,2.399445316080346
29,date,43.86,above_ip,43.52,0,16,ss,lower,2.3361744664293838
29,date,43.69,above_ip,43.52,0,8,ss,lower,2.6047200911102664
29,date,44.03,above_ip,43.52,0,32,ss,lower,3.558311126256285
29,date,44.2,above_ip,43.52,0,64,ss,lower,2.562520659243546
29,date,41.82,at_ip,43.52,0,128,ll,upper,3.549319645905598
29,date,43.18,at_ip,43.52,0,64,ll,upper,4.410803284150461
29,date,43.18,at_ip,43.52,0,4,ll,upper,3.344779449776979
29,date,42.67,below_ip,43.52,0,8,ll,upper,1.8166441981129537
29,date,43.01,above_ip,43.52,0,128,ll,upper,6.252428952712307
29,date,42.67,below_ip,43.52,0,8,ll,upper,3.93021713417329
29,date,42.33,below_ip,43.52,0,32,ll,upper,3.3944498863047556
29,date,43.86,above_ip,43.52,0,16,ss,lower,2.783470263025265
29,date,43.18,at_ip,43.52,0,64,ll,upper,2.945278200993471
29,date,42.5,below_ip,43.52,0,16,ll,upper,2.2541286011410193
29,date,43.35,above_ip,43.52,0,4,ll,upper,2.3553562129791317
29,date,40.63,below_ip,43.52,0,128,ll,upper,4.665509500975077
29,date,43.18,at_ip,43.52,0,8,ll,upper,3.708251142977133
29,date,42.16,below_ip,43.52,0,64,ll,upper,2.375115359072879
29,date,43.69,above_ip,43.52,0,8,ss,lower,3.5798570145648227
29,date,41.82,at_ip,43.52,0,128,ss,lower,6.716868442618306
29,date,43.18,at_ip,43.52,0,64,ll,upper,3.1167767155602633
29,date,42.839999999999996,below_ip,43.52,0,4,ll,upper,3.0545688792899455
29,date,42.16,below_ip,43.52,0,64,ll,upper,1.5772943458937334
29,date,44.2,above_ip,43.52,0,64,ss,lower,2.3615249162817236
29,date,42.16,below_ip,43.52,0,64,ll,upper,2.0041063878270506
29,date,43.35,above_ip,43.52,0,2,ll,upper,2.2315630997222797
29,date,43.18,at_ip,43.52,0,2,ll,upper,1.7266112168399559
29,date,42.67,below_ip,43.52,0,8,ll,upper,2.3769082594340034
29,date,43.01,above_ip,43.52,0,128,ss,lower,4.23347447109154
29,date,43.18,at_ip,43.52,0,32,ll,upper,4.24006134186493
29,date,41.82,at_ip,43.52,0,128,ll,upper,2.857220518515078
29,date,43.01,above_ip,43.52,0,128,ss,lower,4.942104409595231
29,date,44.03,above_ip,43.52,0,32,ss,lower,5.1678553149163236
29,date,43.69,above_ip,43.52,0,8,ss,lower,3.507849807774164
29,date,42.33,below_ip,43.52,0,32,ll,upper,1.813229652512291
29,date,43.18,at_ip,43.52,0,16,ll,upper,2.739237763084475
29,date,42.16,below_ip,43.52,0,64,ll,upper,1.9523756114340358
29,date,43.18,at_ip,43.52,0,4,ll,upper,1.7462668474240672
29,date,40.63,below_ip,43.52,0,128,ll,upper,2.223875973445047
29,date,43.18,at_ip,43.52,0,8,ll,upper,3.0137301045497225
29,date,43.18,at_ip,43.52,0,16,ll,upper,3.4882575181250104
29,date,43.18,at_ip,43.52,0,2,ll,upper,2.9967834719268467
29,date,43.35,above_ip,43.52,0,2,ll,upper,2.6300247947315256
29,date,43.18,at_ip,43.52,0,32,ll,upper,2.2866477199863766
29,date,43.01,below_ip,43.52,0,2,ll,upper,2.495945817383017
29,date,43.69,above_ip,43.52,0,8,ss,lower,2.520098361122564
29,date,42.33,below_ip,43.52,0,32,ll,upper,1.98142740056619
29,date,43.18,at_ip,43.52,0,8,ll,upper,2.4127727180434704
29,date,43.18,at_ip,43.52,0,16,ll,upper,1.8804106319330458
29,date,43.18,at_ip,43.52,0,4,ll,upper,3.881269839989727
29,date,42.839999999999996,below_ip,43.52,0,4,ll,upper,2.5996023781399344
29,date,42.67,below_ip,43.52,0,8,ll,upper,2.1180561438027325
29,date,43.18,at_ip,43.52,0,32,ll,upper,1.8548642943737832
29,date,43.01,below_ip,43.52,0,2,ll,upper,2.153038814485626
29,date,44.2,above_ip,43.52,0,64,ss,lower,1.5131276325523686
29,date,43.35,above_ip,43.52,0,4,ll,upper,3.432427468892456
29,date,43.35,above_ip,43.52,0,2,ll,upper,1.977096170875484
29,date,40.63,below_ip,43.52,0,128,ll,upper,2.4708551826629446
29,date,43.18,at_ip,43.52,0,8,ll,upper,4.821368376198279
29,date,43.01,below_ip,43.52,0,2,ll,upper,2.1698860370293005
29,date,43.18,at_ip,43.52,0,4,ll,upper,3.463043427230332
29,date,43.86,above_ip,43.52,0,16,ss,lower,2.5515670761255933
29,date,42.33,below_ip,43.52,0,32,ll,upper,1.886130377032714
29,date,43.01,below_ip,43.52,0,2,ll,upper,1.9494202876135205
29,date,41.82,at_ip,43.52,0,128,ll,upper,1.9463045587399392
29,date,43.35,above_ip,43.52,0,2,ll,upper,3.6590393417400264
29,date,42.839999999999996,below_ip,43.52,0,4,ll,upper,3.9049358901575033
29,date,44.03,above_ip,43.52,0,32,ss,lower,2.78721940125115
29,date,43.35,above_ip,43.52,0,4,ll,upper,2.543528055763545
29,date,42.5,below_ip,43.52,0,16,ll,upper,2.595115728561723
29,date,43.18,at_ip,43.52,0,32,ll,upper,3.299105650315596
29,date,44.03,above_ip,43.52,0,32,ss,lower,2.710236412104223
29,date,42.839999999999996,below_ip,43.52,0,4,ll,upper,3.235519855458733
29,date,44.2,above_ip,43.52,0,64,ss,lower,1.6053913290761557
29,date,43.35,above_ip,43.52,0,4,ll,upper,2.966152558090016
29,date,43.01,above_ip,43.52,0,128,ll,upper,2.788695303690929
29,date,43.18,at_ip,43.52,0,2,ll,upper,4.99398004905288
29,date,43.18,at_ip,43.52,0,2,ll,upper,2.549163932772899
29,date,43.18,at_ip,43.52,0,16,ll,upper,2.679346856115444
29,date,43.18,at_ip,43.52,0,64,ll,upper,3.1280622520976067
29,date,42.5,below_ip,43.52,0,16,ll,upper,3.954101358673597
29,date,43.86,above_ip,43.52,0,16,ss,lower,3.5875007405716133
29,date,40.63,below_ip,43.52,0,128,ll,upper,3.708297182453407
29,delay,43.18,at_ip,43.52,0,64,ll,upper,6.185192843218374
29,delay,43.18,at_ip,43.52,0,2,ll,upper,3.8360546758181044
29,delay,42.67,below_ip,43.52,0,8,ll,upper,3.353398215643665
29,delay,43.01,below_ip,43.52,0,2,ll,upper,1.7151394696829811
29,delay,42.839999999999996,below_ip,43.52,0,4,ll,upper,1.6130596876696472
29,delay,43.18,at_ip,43.52,0,16,ll,upper,2.723288456946193
29,delay,43.35,above_ip,43.52,0,4,ll,upper,2.701019133049158
29,delay,42.839999999999996,below_ip,43.52,0,4,ll,upper,2.103882436566437
29,delay,44.03,above_ip,43.52,0,32,ss,lower,2.652521383558451
29,delay,42.16,below_ip,43.52,0,64,ll,upper,2.2557015676989067
29,delay,43.86,above_ip,43.52,0,16,ss,lower,4.853107463156448
29,delay,41.82,at_ip,43.52,0,128,ll,upper,9.578024526119407
29,delay,43.18,at_ip,43.52,0,64,ll,upper,3.407596062814264
29,delay,43.18,at_ip,43.52,0,32,ll,upper,2.546142042322117
29,delay,43.01,above_ip,43.52,0,128,ss,lower,3.2689140175943976
29,delay,42.67,below_ip,43.52,0,8,ll,upper,4.834976120448573
29,delay,44.03,above_ip,43.52,0,32,ss,lower,2.1043334474843505
29,delay,43.35,above_ip,43.52,0,2,ll,upper,1.8997601146638772
29,delay,43.18,at_ip,43.52,0,32,ll,upper,2.710944305704743
29,delay,42.5,below_ip,43.52,0,16,ll,upper,1.6601533797625052
29,delay,43.35,above_ip,43.52,0,2,ll,upper,1.815490865250922
29,delay,44.03,above_ip,43.52,0,32,ss,lower,3.483432756980619
29,delay,43.69,above_ip,43.52,0,8,ss,lower,2.7735292551360544
29,delay,40.63,below_ip,43.52,0,128,ll,upper,2.748176166077428
29,delay,43.01,above_ip,43.52,0,128,ss,lower,4.004314591826642
29,delay,42.5,below_ip,43.52,0,16,ll,upper,3.573232021932654
29,delay,43.18,at_ip,43.52,0,8,ll,upper,1.7495303718133073
29,delay,42.16,below_ip,43.52,0,64,ll,upper,2.1959001004765923
29,delay,43.18,at_ip,43.52,0,4,ll,upper,1.9114629389364381
29,delay,42.33,below_ip,43.52,0,32,ll,upper,6.099550033894957
29,delay,43.35,above_ip,43.52,0,2,ll,upper,1.8994677493283234
29,delay,43.18,at_ip,43.52,0,64,ll,upper,2.351927298370356
29,delay,43.18,at_ip,43.52,0,64,ll,upper,2.151435057195158
29,delay,43.01,above_ip,43.52,0,128,ss,lower,3.5241460228303367
29,delay,44.2,above_ip,43.52,0,64,ss,lower,6.430040747263774
