subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
31,delay,41.82,above_ip,43.52,0,64,ss,lower,3.0770123099400735
31,delay,42.839999999999996,above_ip,43.52,0,32,ss,lower,2.8554929309866566
31,delay,40.46,below_ip,43.52,0,16,ll,upper,3.0698014136569327
31,delay,43.519999999999996,above_ip,43.52,0,8,ss,lower,3.010595527171972
31,delay,36.72,below_ip,43.52,0,128,ll,upper,3.3135581527958493
31,delay,37.74,below_ip,43.52,0,64,ll,upper,2.5364469862279293
31,delay,42.839999999999996,above_ip,43.52,0,32,ss,lower,3.0019958222355854
31,delay,43.519999999999996,above_ip,43.52,0,8,ss,lower,1.8540190812618675
31,delay,39.43999999999999,below_ip,43.52,0,32,ss,lower,3.4950202551217444
31,delay,39.43999999999999,below_ip,43.52,0,32,ss,lower,2.752993808521751
31,delay,42.839999999999996,below_ip,43.52,0,2,ll,upper,4.1740139670682765
31,delay,41.82,at_ip,43.52,0,16,ss,lower,2.9367279736543423
31,delay,43.86,above_ip,43.52,0,4,ss,lower,2.386991703608146
31,delay,42.839999999999996,below_ip,43.52,0,2,ll,upper,4.742760728542635
31,delay,39.43999999999999,below_ip,43.52,0,32,ss,lower,4.544669871249425
31,delay,40.46,below_ip,43.52,0,16,ss,lower,3.01770730662156
31,delay,36.72,below_ip,43.52,0,128,ss,lower,4.8438733883131135
31,delay,39.43999999999999,below_ip,43.52,0,32,ss,lower,2.6580551304650726
31,delay,37.74,below_ip,43.52,0,64,ll,upper,3.9672295664149715
31,delay,36.72,below_ip,43.52,0,128,ss,lower,3.7523932426174724
31,delay,42.839999999999996,above_ip,43.52,0,32,ss,lower,2.91621401474913
31,delay,42.839999999999996,below_ip,43.52,0,2,ss,lower,3.241328666240406
31,delay,43.35,above_ip,43.52,0,2,ss,lower,5.105632149083249
31,delay,41.47999999999999,below_ip,43.52,0,8,ss,lower,3.7933431572391783
31,delay,39.78,at_ip,43.52,0,64,ss,lower,2.3612356958237797
31,delay,37.74,below_ip,43.52,0,64,ss,lower,3.0489628324585283
31,delay,41.82,above_ip,43.52,0,64,ss,lower,3.1467741392261814
31,delay,41.13999999999999,at_ip,43.52,0,32,ss,lower,2.661388447180798
31,delay,43.519999999999996,above_ip,43.52,0,8,ss,lower,3.1892298672846664
31,delay,43.18,above_ip,43.52,0,16,ss,lower,2.904149619304917
31,delay,40.46,below_ip,43.52,0,16,ll,upper,2.995298691316748
31,delay,42.5,below_ip,43.52,0,4,ss,lower,3.4237608232606362
31,delay,39.1,at_ip,43.52,0,128,ss,lower,2.1410760942617344
31,delay,43.18,at_ip,43.52,0,4,ss,lower,2.0792788010894583
31,delay,39.78,at_ip,43.52,0,64,ss,lower,4.407669586508746
31,delay,36.72,below_ip,43.52,0,128,ss,lower,2.5162136628550797
31,delay,41.47999999999999,below_ip,43.52,0,8,ll,upper,4.425890368963337
31,delay,42.49999999999999,at_ip,43.52,0,8,ss,lower,2.7196445128820415
31,delay,42.839999999999996,above_ip,43.52,0,32,ss,lower,2.667324900387939
31,delay,41.13999999999999,at_ip,43.52,0,32,ss,lower,2.3686281108048206
31,delay,42.49999999999999,at_ip,43.52,0,8,ss,lower,4.020278479399167
31,delay,43.86,above_ip,43.52,0,4,ss,lower,3.412953276188091
31,delay,43.18,at_ip,43.52,0,4,ss,lower,5.203442869360515
31,delay,42.5,below_ip,43.52,0,4,ll,upper,3.4319974908003132
31,delay,43.18,above_ip,43.52,0,16,ss,lower,4.394846566066008
31,delay,42.49999999999999,at_ip,43.52,0,8,ss,lower,3.1116117093151843
31,delay,42.839999999999996,below_ip,43.52,0,2,ll,upper,2.5188443643828577
31,delay,41.47999999999999,below_ip,43.52,0,8,ss,lower,2.647724693121745
31,delay,37.74,below_ip,43.52,0,64,ll,upper,2.7119315810377884
