subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
10,speedup,43.519999999999996,above_ip,43.52,0,128,ss,lower,5.684623166489246
10,speedup,39.78,below_ip,43.52,0,64,ll,upper,3.775634973449769
10,speedup,43.86,above_ip,43.52,0,64,ss,lower,5.6485832416422
10,speedup,41.47999999999999,below_ip,43.52,0,8,ll,upper,3.818561485726832
10,speedup,42.839999999999996,above_ip,43.52,0,2,ll,upper,4.648703765719574
10,speedup,41.81999999999999,below_ip,43.52,0,4,ll,upper,1.8687071263177586
10,speedup,42.49999999999999,at_ip,43.52,0,2,ll,upper,3.681635870195578
10,speedup,42.49999999999999,at_ip,43.52,0,16,ll,upper,2.695238082678088
10,speedup,41.47999999999999,below_ip,43.52,0,8,ll,upper,3.549865518122033
10,speedup,42.15999999999999,below_ip,43.52,0,2,ll,upper,2.6811024558485315
10,speedup,43.85999999999999,above_ip,43.52,0,16,ss,lower,3.9303010880323654
10,speedup,42.49999999999999,at_ip,43.52,0,8,ll,upper,2.724478514136763
10,speedup,38.75999999999999,below_ip,43.52,0,128,ll,upper,3.1413284839466087
10,speedup,42.49999999999999,at_ip,43.52,0,8,ll,upper,2.907797981824615
10,speedup,39.78,below_ip,43.52,0,64,ll,upper,2.5797727908263823
10,speedup,42.15999999999999,below_ip,43.52,0,2,ll,upper,2.8025391145808953
10,speedup,43.85999999999999,above_ip,43.52,0,16,ss,lower,2.746222113384647
10,speedup,43.86,above_ip,43.52,0,64,ss,lower,2.2406253681797352
10,speedup,42.49999999999999,at_ip,43.52,0,4,ll,upper,3.623401333860784
10,speedup,40.79999999999999,below_ip,43.52,0,32,ll,upper,1.7197628263297702
10,speedup,39.78,below_ip,43.52,0,64,ll,upper,2.909775045887727
10,speedup,41.13999999999999,below_ip,43.52,0,16,ll,upper,2.9395395078240654
10,speedup,43.519999999999996,above_ip,43.52,0,8,ss,lower,2.2963954657161594
10,speedup,38.75999999999999,below_ip,43.52,0,128,ll,upper,3.186247602320691
10,speedup,42.49999999999999,at_ip,43.52,0,2,ll,upper,3.026242945575177
10,speedup,41.81999999999999,below_ip,43.52,0,4,ll,upper,3.110890729354651
10,speedup,41.13999999999999,at_ip,43.52,0,128,ll,upper,3.8610730550117296
10,speedup,43.86,above_ip,43.52,0,64,ss,lower,2.2388834873531778
10,speedup,44.199999999999996,above_ip,43.52,0,32,ss,lower,2.1407425785782834
10,speedup,42.49999999999999,at_ip,43.52,0,16,ll,upper,3.359671779333439
10,speedup,44.199999999999996,above_ip,43.52,0,32,ss,lower,1.9719305735588932
10,speedup,42.49999999999999,at_ip,43.52,0,32,ll,upper,3.919049241682842
10,speedup,41.81999999999999,below_ip,43.52,0,4,ll,upper,1.7321958672873734
10,speedup,43.519999999999996,above_ip,43.52,0,8,ss,lower,1.8841943236407133
