subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
78,calibration,i000,0,0,neutral,21.76,43.52,0,2,standard,ll,1.8330043994816378,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,32.64,43.52,0,2,standard,ll,2.8042593446931505,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,38.08,43.52,0,2,standard,ll,2.200507039420245,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,40.8,43.52,0,2,standard,ll,2.321891437668228,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,42.16,43.52,0,2,standard,ll,3.200087112479423,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,42.839999999999996,43.52,0,2,standard,ll,2.233179525437663,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,43.18,43.52,0,2,standard,ll,3.5691143335395736,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,21.76,43.52,0,4,standard,ll,2.3237488519446288,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,32.64,43.52,0,4,standard,ll,2.5145035973097265,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,38.08,43.52,0,4,standard,ll,2.7033413996489344,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,40.8,43.52,0,4,standard,ll,1.7006332814231655,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,42.16,43.52,0,4,standard,ll,1.745150522327208,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,42.839999999999996,43.52,0,4,standard,ll,2.2847472575712118,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,43.18,43.52,0,4,standard,ll,2.4412536179102062,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,21.76,43.52,0,8,standard,ll,1.4233334116532887,TRUE,TRUE,FALSE
78,calibration,i000,0,0,neutral,32.64,43.52,0,8,standard,ll,2.7112848221180457,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,38.08,43.52,0,8,standard,ll,2.9592455225866843,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,40.8,43.52,0,8,standard,ll,2.5478889620934524,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,42.16,43.52,0,8,standard,ll,2.3345751667015975,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,42.839999999999996,43.52,0,8,standard,ll,2.0730495357628342,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,43.18,43.52,0,8,standard,ll,2.201669169634556,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,21.76,43.52,0,16,standard,ll,1.4025968797395763,TRUE,TRUE,FALSE
78,calibration,i000,0,0,neutral,32.64,43.52,0,16,standard,ll,2.270858877788214,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,38.08,43.52,0,16,standard,ll,2.481377461168222,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,40.8,43.52,0,16,standard,ll,4.408787283177389,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,42.16,43.52,0,16,standard,ll,4.247680200927562,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,42.839999999999996,43.52,0,16,standard,ll,4.8463646448924464,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,43.18,43.52,0,16,standard,ll,3.9085261484422062,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,21.76,43.52,0,32,standard,ll,2.8068923921809983,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,32.64,43.52,0,32,standard,ll,2.498810880608062,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,38.08,43.52,0,32,standard,ll,2.101865849103433,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,40.8,43.52,0,32,standard,ll,1.7528913124526753,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,42.16,43.52,0,32,standard,ss,1.996701422193837,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,41.48,43.52,0,32,standard,ss,2.3024841856590683,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,41.13999999999999,43.52,0,32,standard,ss,2.7759849482426944,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,21.76,43.52,0,64,standard,ll,1.7865584857488557,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,32.64,43.52,0,64,standard,ll,2.1998208459554007,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,38.08,43.52,0,64,standard,ll,1.7751518389975445,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,40.8,43.52,0,64,standard,ll,2.0321482998226656,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,42.16,43.52,0,64,standard,ss,2.018374285617483,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,41.48,43.52,0,64,standard,ss,2.0407884725793792,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,41.13999999999999,43.52,0,64,standard,ss,2.062440515603157,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,21.76,43.52,0,128,standard,ll,2.5198251156036804,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,32.64,43.52,0,128,standard,ll,2.0994533219084133,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,38.08,43.52,0,128,standard,ll,2.3990269142516354,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,40.8,43.52,0,128,standard,ss,2.476256522502581,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,39.44,43.52,0,128,standard,ss,1.7494148921421129,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,38.76,43.52,0,128,standard,ss,2.3520428958147477,TRUE,FALSE,FALSE
78,calibration,i000,0,0,neutral,38.419999999999995,43.52,0,128,standard,ss,2.5084422217028077,TRUE,FALSE,FALSE
