subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
39,calibration,i000,0,2,neutral,21.76,43.52,0,2,standard,ll,1.7706499917558176,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,32.64,43.52,0,2,standard,ll,2.491197854209531,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,38.08,43.52,0,2,standard,ll,1.751767698256117,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,40.8,43.52,0,2,standard,ll,2.010973076591654,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,42.16,43.52,0,2,standard,ll,1.9411894380991725,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,42.839999999999996,43.52,0,2,standard,ll,2.298299996476999,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,43.18,43.52,0,2,standard,ll,3.0526093680364284,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,21.76,43.52,0,4,standard,ll,2.2051744052232607,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,32.64,43.52,0,4,standard,ll,1.546166497597369,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,38.08,43.52,0,4,standard,ll,1.709005348712708,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,40.8,43.52,0,4,standard,ll,1.6683707797847092,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,42.16,43.52,0,4,standard,ll,1.6055895218487422,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,42.839999999999996,43.52,0,4,standard,ll,3.168954629180007,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,43.18,43.52,0,4,standard,ll,3.908620260302996,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,21.76,43.52,0,8,standard,ll,2.0947732059703412,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,32.64,43.52,0,8,standard,ll,1.4677608902966313,TRUE,TRUE,FALSE
39,calibration,i000,0,2,neutral,38.08,43.52,0,8,standard,ll,2.004005005617728,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,40.8,43.52,0,8,standard,ll,2.0287917730274785,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,42.16,43.52,0,8,standard,ss,3.1374651768837793,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,41.48,43.52,0,8,standard,ll,4.134920402878379,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,41.82,43.52,0,8,standard,ll,3.01032031478735,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,21.76,43.52,0,16,standard,ll,1.7218960747450183,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,32.64,43.52,0,16,standard,ll,1.6088700457949017,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,38.08,43.52,0,16,standard,ll,1.5033018057938534,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,40.8,43.52,0,16,standard,ll,2.651956430286191,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,42.16,43.52,0,16,standard,ll,2.5103971447924778,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,42.839999999999996,43.52,0,16,standard,ll,2.183378436394378,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,43.18,43.52,0,16,standard,ss,2.5893731122505415,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,21.76,43.52,0,32,standard,ll,1.8494863749274373,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,32.64,43.52,0,32,standard,ll,2.5082157004717374,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,38.08,43.52,0,32,standard,ll,2.8895892919454127,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,40.8,43.52,0,32,standard,ll,2.7241546423165346,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,42.16,43.52,0,32,standard,ss,2.78099535729325,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,41.48,43.52,0,32,standard,ss,3.8424617078035226,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,41.13999999999999,43.52,0,32,standard,ll,2.6044329663436656,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,21.76,43.52,0,64,standard,ll,3.3395442202972845,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,32.64,43.52,0,64,standard,ll,1.4639560455489118,TRUE,TRUE,FALSE
39,calibration,i000,0,2,neutral,38.08,43.52,0,64,standard,ll,2.315272389872007,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,40.8,43.52,0,64,standard,ll,2.007663521460927,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,42.16,43.52,0,64,standard,ss,4.213431284881153,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,41.48,43.52,0,64,standard,ll,3.8624900000131674,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,41.82,43.52,0,64,standard,ss,2.909787079358466,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,21.76,43.52,0,128,standard,ll,2.5639215600203897,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,32.64,43.52,0,128,standard,ll,1.663130797449412,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,38.08,43.52,0,128,standard,ll,3.2959408461110797,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,40.8,43.52,0,128,standard,ss,4.454388070641471,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,39.44,43.52,0,128,standard,ss,2.918276501743094,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,38.76,43.52,0,128,standard,ss,3.384451651870222,TRUE,FALSE,FALSE
39,calibration,i000,0,2,neutral,38.419999999999995,43.52,0,128,standard,ss,2.7436603731903233,TRUE,FALSE,FALSE
