subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
71,defer,44.54,above_ip,43.52,0,16,ss,lower,4.922117761860136
71,defer,42.839999999999996,below_ip,43.52,0,2,ll,upper,3.0609915893546713
71,defer,43.18,at_ip,43.52,0,4,ss,lower,2.831449318518935
71,defer,43.35,above_ip,43.52,0,2,ss,lower,4.391785811372756
71,defer,43.18,at_ip,43.52,0,16,ss,lower,2.9170021016052488
71,defer,44.54,above_ip,43.52,0,16,ss,lower,1.726707457755765
71,defer,38.42,above_ip,43.52,0,64,ll,upper,4.557520007589119
71,defer,43.35,above_ip,43.52,0,2,ss,lower,1.6435246813289268
71,defer,36.38,at_ip,43.52,0,64,ll,upper,2.0350713643310883
71,defer,41.82,at_ip,43.52,0,32,ll,upper,2.932541744379705
71,defer,40.800000000000004,above_ip,43.52,0,128,ss,lower,1.6504127147891268
71,defer,38.42,at_ip,43.52,0,128,ss,lower,2.322937733726576
71,defer,40.12,below_ip,43.52,0,32,ss,lower,2.094744683456156
71,defer,36.38,at_ip,43.52,0,64,ss,lower,3.1234868057963467
71,defer,38.42,at_ip,43.52,0,128,ss,lower,2.048521049488045
71,defer,40.12,below_ip,43.52,0,32,ll,upper,1.5094304552367248
71,defer,40.800000000000004,above_ip,43.52,0,128,ss,lower,1.5975939991858468
71,defer,43.86,above_ip,43.52,0,4,ll,upper,2.366830655873855
71,defer,43.18,at_ip,43.52,0,8,ss,lower,3.617127639819955
71,defer,42.839999999999996,below_ip,43.52,0,2,ll,upper,4.335277779537137
71,defer,42.5,below_ip,43.52,0,4,ll,upper,2.7452264704461413
71,defer,43.86,above_ip,43.52,0,4,ss,lower,2.1305185293404065
71,defer,44.2,above_ip,43.52,0,8,ss,lower,3.179191052893657
71,defer,44.2,above_ip,43.52,0,8,ss,lower,5.500267133273155
71,defer,34.34,below_ip,43.52,0,64,ll,upper,2.8061322986050072
71,defer,42.5,below_ip,43.52,0,4,ss,lower,1.501817519960241
71,defer,43.18,at_ip,43.52,0,2,ll,upper,2.0321283568027866
71,defer,42.67,above_ip,43.52,0,32,ss,lower,3.1945758622696303
71,defer,43.18,at_ip,43.52,0,8,ss,lower,2.707122499234174
71,defer,43.18,at_ip,43.52,0,8,ss,lower,2.579081437885179
71,defer,40.800000000000004,above_ip,43.52,0,128,ss,lower,2.520705434950287
71,defer,42.16,below_ip,43.52,0,8,ll,upper,2.1237211086063326
71,defer,36.38,at_ip,43.52,0,64,ss,lower,1.6540979255896673
71,defer,34.34,below_ip,43.52,0,64,ll,upper,3.4962379460066586
71,defer,36.04,below_ip,43.52,0,128,ss,lower,2.396550457277044
71,defer,42.839999999999996,below_ip,43.52,0,2,ll,upper,3.6447873946035543
71,defer,43.18,at_ip,43.52,0,16,ss,lower,3.970778262364547
71,defer,34.34,below_ip,43.52,0,64,ll,upper,2.4345016478073376
71,defer,43.18,at_ip,43.52,0,2,ss,lower,1.5434785538782307
71,defer,38.42,above_ip,43.52,0,64,ll,upper,2.0774851583446434
71,defer,36.04,below_ip,43.52,0,128,ss,lower,1.520963783857951
71,defer,38.42,above_ip,43.52,0,64,ss,lower,3.808504064734734
71,defer,40.12,below_ip,43.52,0,32,ll,upper,2.7830984848078515
71,defer,36.38,at_ip,43.52,0,64,ll,upper,2.1971643365086493
