subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
53,calibration,i000,0,0,neutral,21.76,43.52,0,2,standard,ll,1.7511166990625497,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,32.64,43.52,0,2,standard,ll,1.4176245241833385,TRUE,TRUE,FALSE
53,calibration,i000,0,0,neutral,38.08,43.52,0,2,standard,ll,3.1895231772177794,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,40.8,43.52,0,2,standard,ll,2.2411942831386114,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,42.16,43.52,0,2,standard,ll,2.2833064514670696,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,42.839999999999996,43.52,0,2,standard,ll,1.7436615077749593,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,43.18,43.52,0,2,standard,ll,3.110499557140429,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,21.76,43.52,0,4,standard,ll,1.5975435120635666,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,32.64,43.52,0,4,standard,ll,1.6791679303023557,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,38.08,43.52,0,4,standard,ll,1.7865938849681697,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,40.8,43.52,0,4,standard,ll,1.4353207431013288,TRUE,TRUE,FALSE
53,calibration,i000,0,0,neutral,42.16,43.52,0,4,standard,ll,1.5490778774110368,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,42.839999999999996,43.52,0,4,standard,ll,1.7845279673892946,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,43.18,43.52,0,4,standard,ll,2.072647958935704,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,21.76,43.52,0,8,standard,ll,1.8082978960192122,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,32.64,43.52,0,8,standard,ll,1.4395147463983449,TRUE,TRUE,FALSE
53,calibration,i000,0,0,neutral,38.08,43.52,0,8,standard,ll,1.870787430802011,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,40.8,43.52,0,8,standard,ll,1.2799215136910789,TRUE,TRUE,FALSE
53,calibration,i000,0,0,neutral,42.16,43.52,0,8,standard,ll,3.2086692040138587,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,42.839999999999996,43.52,0,8,standard,ll,1.4552025239354407,TRUE,TRUE,FALSE
53,calibration,i000,0,0,neutral,43.18,43.52,0,8,standard,ll,3.2838407455528795,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,21.76,43.52,0,16,standard,ll,1.83797438417605,TRUE,FALSE,FALSE
53,calibration,i000,0,0,neutral,32.64,43.52,0,16,standard,ll,1.4791530920556397,TRUE,TRUE,FALSE
