subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
39,neutral,43.18,at_ip,43.52,0,16,ss,lower,4.133941846661401
39,neutral,42.839999999999996,below_ip,43.52,0,2,ll,upper,2.057960489960351
39,neutral,41.82,at_ip,43.52,0,64,ll,upper,2.252012263999859
39,neutral,41.82,at_ip,43.52,0,8,ll,upper,1.8875081371725173
39,neutral,39.43999999999999,below_ip,43.52,0,32,ll,upper,1.8023725732664388
39,neutral,43.86,above_ip,43.52,0,64,ss,lower,1.575803232427461
39,neutral,41.13999999999999,at_ip,43.52,0,32,ll,upper,2.9075472794211237
39,neutral,39.78,below_ip,43.52,0,64,ll,upper,1.502026779593507
39,neutral,42.839999999999996,below_ip,43.52,0,2,ll,upper,1.606793876174379
39,neutral,42.84,above_ip,43.52,0,8,ll,upper,2.828570725476311
39,neutral,41.82,at_ip,43.52,0,8,ll,upper,1.7403575626785823
39,neutral,40.800000000000004,above_ip,43.52,0,128,ss,lower,1.8724136802520661
39,neutral,43.86,above_ip,43.52,0,4,ll,upper,2.093984672057559
39,neutral,40.8,below_ip,43.52,0,8,ll,upper,1.8641298221191391
39,neutral,43.18,at_ip,43.52,0,16,ll,upper,2.2416824404099316
39,neutral,44.54,above_ip,43.52,0,16,ss,lower,2.1522772395464926
39,neutral,41.13999999999999,at_ip,43.52,0,32,ll,upper,1.9502767856047285
39,neutral,43.35,above_ip,43.52,0,2,ss,lower,3.0870391808948625
39,neutral,42.84,above_ip,43.52,0,8,ll,upper,2.7783491207610496
39,neutral,43.86,above_ip,43.52,0,64,ss,lower,2.59809067869719
39,neutral,40.8,below_ip,43.52,0,8,ll,upper,2.008357923955373
39,neutral,42.5,below_ip,43.52,0,4,ll,upper,2.0189167713406277
39,neutral,39.78,below_ip,43.52,0,64,ll,upper,1.7004273665506844
39,neutral,41.82,at_ip,43.52,0,64,ll,upper,1.6955307732869187
39,neutral,41.82,at_ip,43.52,0,64,ll,upper,1.6937856764780008
39,neutral,41.82,at_ip,43.52,0,8,ll,upper,1.8167966737255483
