subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
4,speedup,40.8,below_ip,43.52,0,8,ll,upper,4.857097765651815
4,speedup,39.43999999999999,below_ip,43.52,0,32,ll,upper,4.7475845143471815
4,speedup,41.82,above_ip,43.52,0,64,ss,lower,6.328868382320252
4,speedup,43.18,at_ip,43.52,0,4,ss,lower,5.796745877432841
4,speedup,36.72,below_ip,43.52,0,128,ss,lower,5.455350259628176
4,speedup,43.18,at_ip,43.52,0,2,ll,upper,5.915584028733065
4,speedup,41.480000000000004,above_ip,43.52,0,128,ss,lower,4.942346746845033
4,speedup,42.84,above_ip,43.52,0,8,ss,lower,5.887017266947623
4,speedup,41.82,above_ip,43.52,0,64,ss,lower,5.18075880132983
4,speedup,43.18,above_ip,43.52,0,16,ss,lower,6.0169283521099715
4,speedup,43.86,above_ip,43.52,0,4,ss,lower,5.201586825704908
4,speedup,42.839999999999996,below_ip,43.52,0,2,ll,upper,4.414696522527265
4,speedup,41.82,at_ip,43.52,0,16,ll,upper,4.394940308884543
4,speedup,39.43999999999999,below_ip,43.52,0,32,ll,upper,3.5995262512442423
4,speedup,39.1,at_ip,43.52,0,128,ss,lower,4.428166148349192
4,speedup,37.74,below_ip,43.52,0,64,ll,upper,3.5028061093835277
4,speedup,41.82,at_ip,43.52,0,8,ss,lower,2.060058837075303
4,speedup,41.480000000000004,above_ip,43.52,0,128,ss,lower,2.2535410548407526
4,speedup,41.82,above_ip,43.52,0,64,ss,lower,4.38497378867396
4,speedup,43.18,above_ip,43.52,0,16,ss,lower,4.6786024237035235
4,speedup,42.839999999999996,above_ip,43.52,0,32,ss,lower,4.111644750403684
4,speedup,43.35,above_ip,43.52,0,2,ss,lower,7.324772041930373
4,speedup,40.8,below_ip,43.52,0,8,ll,upper,4.404378694723164
4,speedup,41.480000000000004,above_ip,43.52,0,128,ss,lower,2.1238132478474654
4,speedup,42.5,below_ip,43.52,0,4,ss,lower,5.699401123571988
4,speedup,43.35,above_ip,43.52,0,2,ss,lower,3.008170881324986
4,speedup,42.839999999999996,below_ip,43.52,0,2,ll,upper,5.341115469443139
4,speedup,39.1,at_ip,43.52,0,128,ss,lower,2.2212955336462983
4,speedup,41.82,at_ip,43.52,0,16,ss,lower,4.058550970922624
4,speedup,39.78,at_ip,43.52,0,64,ll,upper,5.319711511749119
4,speedup,42.839999999999996,above_ip,43.52,0,32,ll,upper,4.150648104247921
4,speedup,43.18,above_ip,43.52,0,16,ss,lower,2.6733542166775806
4,speedup,41.82,at_ip,43.52,0,8,ll,upper,4.872062061598626
4,speedup,41.13999999999999,at_ip,43.52,0,32,ss,lower,3.7472490419868336
4,speedup,43.18,at_ip,43.52,0,2,ll,upper,3.505370830769607
4,speedup,43.18,at_ip,43.52,0,4,ss,lower,2.7646985899054926
4,speedup,43.35,above_ip,43.52,0,2,ss,lower,4.220787633184045
4,speedup,43.18,at_ip,43.52,0,4,ss,lower,2.591623883085049
4,speedup,43.18,at_ip,43.52,0,2,ll,upper,4.466951621106091
4,speedup,41.480000000000004,above_ip,43.52,0,128,ll,upper,5.264482028420389
4,speedup,36.72,below_ip,43.52,0,128,ss,lower,2.7260937561122773
4,speedup,40.46,below_ip,43.52,0,16,ll,upper,4.888989046801726
4,speedup,41.82,above_ip,43.52,0,64,ss,lower,2.888654747421242
4,speedup,42.5,below_ip,43.52,0,4,ss,lower,4.277585391149842
4,speedup,41.82,at_ip,43.52,0,16,ll,upper,4.7505251759139355
4,speedup,41.82,at_ip,43.52,0,8,ll,upper,3.898733287248433
4,speedup,39.43999999999999,below_ip,43.52,0,32,ll,upper,3.943084844688201
4,speedup,39.78,at_ip,43.52,0,64,ss,lower,3.9034697816268817
4,speedup,43.35,above_ip,43.52,0,2,ll,upper,4.822008060518783
4,speedup,40.8,below_ip,43.52,0,8,ss,lower,4.433802611849387
4,speedup,41.13999999999999,at_ip,43.52,0,32,ss,lower,2.853151273493495
4,speedup,42.839999999999996,below_ip,43.52,0,2,ll,upper,5.199749352093022
4,speedup,39.78,at_ip,43.52,0,64,ll,upper,4.443859744786096
4,speedup,40.46,below_ip,43.52,0,16,ll,upper,4.235129369846618
4,speedup,39.1,at_ip,43.52,0,128,ss,lower,5.303540805582998
4,speedup,41.13999999999999,at_ip,43.52,0,32,ss,lower,2.9187777607958196
4,speedup,43.86,above_ip,43.52,0,4,ss,lower,4.7891842600456584
4,speedup,42.5,below_ip,43.52,0,4,ss,lower,4.0122898015852115
4,speedup,40.46,below_ip,43.52,0,16,ll,upper,2.832673970221549
4,speedup,42.84,above_ip,43.52,0,8,ss,lower,3.538650040837638
4,speedup,37.74,below_ip,43.52,0,64,ll,upper,3.730534072969931
4,speedup,43.18,at_ip,43.52,0,4,ss,lower,2.6943411798802117
4,speedup,43.18,above_ip,43.52,0,16,ss,lower,6.013702949579965
4,speedup,39.78,at_ip,43.52,0,64,ss,lower,5.938793789571719
4,speedup,42.839999999999996,above_ip,43.52,0,32,ss,lower,2.9985996554696612
4,speedup,41.13999999999999,at_ip,43.52,0,32,ss,lower,4.067978213449351
4,speedup,41.82,at_ip,43.52,0,16,ll,upper,2.46535842063804
4,speedup,42.839999999999996,above_ip,43.52,0,32,ss,lower,3.3348840116959764
4,speedup,37.74,below_ip,43.52,0,64,ll,upper,4.227347525410551
4,speedup,42.84,above_ip,43.52,0,8,ll,upper,6.52839936615419
4,speedup,37.74,below_ip,43.52,0,64,ll,upper,4.142614069051888
4,speedup,42.839999999999996,below_ip,43.52,0,2,ll,upper,6.230774973794723
4,speedup,40.46,below_ip,43.52,0,16,ss,lower,6.843499405243165
4,speedup,36.72,below_ip,43.52,0,128,ss,lower,3.4390080050952747
4,speedup,36.72,below_ip,43.52,0,128,ss,lower,2.8118066510069184
4,speedup,42.84,above_ip,43.52,0,8,ss,lower,5.000840341053845
4,speedup,39.1,at_ip,43.52,0,128,ss,lower,4.023474461818296
4,speedup,40.8,below_ip,43.52,0,8,ll,upper,4.372817900766677
4,speedup,39.43999999999999,below_ip,43.52,0,32,ss,lower,5.994868405192392
4,speedup,43.18,at_ip,43.52,0,2,ss,lower,3.409096421416507
4,speedup,43.86,above_ip,43.52,0,4,ss,lower,3.469397871484034
4,speedup,43.86,above_ip,43.52,0,4,ss,lower,4.02524654177887
4,speedup,42.5,below_ip,43.52,0,4,ss,lower,3.4375142147064253
4,speedup,41.82,at_ip,43.52,0,8,ss,lower,6.008286419883007
4,defer,41.13999999999999,at_ip,43.52,0,32,ss,lower,6.641731841256842
4,defer,42.5,below_ip,43.52,0,4,ss,lower,5.793638945910061
4,defer,41.480000000000004,above_ip,43.52,0,128,ss,lower,2.8623239792977984
4,defer,43.18,at_ip,43.52,0,4,ss,lower,4.782831985327903
4,defer,36.72,below_ip,43.52,0,128,ss,lower,3.2579115793714664
4,defer,37.74,below_ip,43.52,0,64,ss,lower,7.509476848246777
4,defer,39.78,at_ip,43.52,0,64,ss,lower,3.2042623937277313
4,defer,43.35,above_ip,43.52,0,2,ss,lower,4.884284809381825
4,defer,42.839999999999996,above_ip,43.52,0,32,ss,lower,2.635124736574653
4,defer,43.86,above_ip,43.52,0,4,ss,lower,4.211910225165411
4,defer,43.18,at_ip,43.52,0,2,ss,lower,2.801260092047414
4,defer,39.78,at_ip,43.52,0,64,ss,lower,6.067322810716178
4,defer,41.82,at_ip,43.52,0,8,ll,upper,7.080998294578421
4,defer,41.82,at_ip,43.52,0,16,ss,lower,6.64158668494656
4,defer,43.86,above_ip,43.52,0,4,ss,lower,1.8769234783767388
4,defer,39.1,at_ip,43.52,0,128,ss,lower,2.643526794333411
4,defer,43.18,at_ip,43.52,0,4,ss,lower,2.2382151877227443
4,defer,40.8,below_ip,43.52,0,8,ll,upper,4.682771782115196
4,defer,40.8,below_ip,43.52,0,8,ss,lower,7.953362204671976
4,defer,39.43999999999999,below_ip,43.52,0,32,ss,lower,5.804665253805979
4,defer,42.839999999999996,above_ip,43.52,0,32,ss,lower,3.8558025021757203
