subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
18,date,28.560000000000002,below_ip,43.52,0,128,ll,upper,6.9998145604740785
18,date,43.18,at_ip,43.52,0,32,ll,upper,4.7232485332961005
18,date,30.94,at_ip,43.52,0,128,ll,upper,5.619152379665138
18,date,43.86,above_ip,43.52,0,4,ss,lower,4.414147344658886
18,date,30.94,at_ip,43.52,0,128,ll,upper,3.8785803304208457
18,date,43.18,at_ip,43.52,0,4,ss,lower,4.825191394059402
18,date,43.86,above_ip,43.52,0,4,ss,lower,5.979830841398325
18,date,41.82,below_ip,43.52,0,16,ll,upper,5.546859156481332
18,date,43.18,at_ip,43.52,0,4,ll,upper,5.235172139638053
18,date,30.94,at_ip,43.52,0,128,ll,upper,4.319566381961522
18,date,42.5,below_ip,43.52,0,4,ll,upper,4.210731986985593
18,date,30.94,at_ip,43.52,0,128,ll,upper,4.951106976063784
18,date,42.839999999999996,below_ip,43.52,0,2,ll,upper,4.2724376248434055
18,date,42.839999999999996,below_ip,43.52,0,2,ll,upper,3.9899219641310992
18,date,43.18,at_ip,43.52,0,2,ll,upper,2.436970255014785
18,date,43.18,at_ip,43.52,0,16,ll,upper,7.082667804020275
18,date,41.48,below_ip,43.52,0,32,ll,upper,2.725938463227976
18,date,43.18,at_ip,43.52,0,16,ll,upper,4.138683036303519
18,date,28.560000000000002,below_ip,43.52,0,128,ll,upper,5.7430765396520655
18,date,44.88,above_ip,43.52,0,32,ll,upper,6.838129039178057
18,date,43.18,at_ip,43.52,0,32,ll,upper,4.150910443736393
18,date,43.18,at_ip,43.52,0,2,ll,upper,5.3786870713456665
18,date,43.18,at_ip,43.52,0,8,ll,upper,5.264601257505092
18,date,43.18,at_ip,43.52,0,16,ll,upper,4.6275309557049695
18,date,43.35,above_ip,43.52,0,2,ll,upper,4.515085550460753
18,date,44.54,above_ip,43.52,0,16,ss,lower,3.8481471440800306
18,date,41.82,below_ip,43.52,0,16,ll,upper,3.037025795484624
18,date,43.18,at_ip,43.52,0,4,ll,upper,3.925140780092079
18,date,41.82,above_ip,43.52,0,64,ll,upper,3.6754086587579877
18,date,41.82,below_ip,43.52,0,16,ll,upper,2.3447853914649386
18,date,43.18,at_ip,43.52,0,2,ll,upper,4.546743324984163
18,date,42.16,below_ip,43.52,0,8,ll,upper,3.362788831808757
18,date,33.32,above_ip,43.52,0,128,ll,upper,5.78045726986511
18,date,44.88,above_ip,43.52,0,32,ss,lower,4.642655323544204
18,date,44.88,above_ip,43.52,0,32,ss,lower,3.905062049864682
18,date,44.54,above_ip,43.52,0,16,ss,lower,2.1232756877188876
18,date,43.18,at_ip,43.52,0,2,ll,upper,2.982832490018154
18,date,41.48,below_ip,43.52,0,32,ll,upper,4.208325624288591
18,date,41.82,above_ip,43.52,0,64,ll,upper,3.46702281025955
18,date,43.86,above_ip,43.52,0,4,ss,lower,4.957749252625035
18,date,44.54,above_ip,43.52,0,16,ss,lower,5.432336408642186
18,date,33.32,above_ip,43.52,0,128,ll,upper,5.081346445221243
18,date,37.74,below_ip,43.52,0,64,ll,upper,3.9413923790079934
18,date,28.560000000000002,below_ip,43.52,0,128,ll,upper,4.591228191525261
18,date,43.35,above_ip,43.52,0,2,ll,upper,4.8870949718138945
18,date,43.18,at_ip,43.52,0,32,ll,upper,4.680525478487652
18,date,41.48,below_ip,43.52,0,32,ll,upper,3.3477808819543498
18,date,33.32,above_ip,43.52,0,128,ll,upper,3.7696001930298735
18,date,42.5,below_ip,43.52,0,4,ll,upper,2.815487940285493
18,date,44.54,above_ip,43.52,0,16,ss,lower,2.694794745956642
18,date,42.839999999999996,below_ip,43.52,0,2,ll,upper,4.0785348189047
18,date,33.32,above_ip,43.52,0,128,ll,upper,3.720318729529936
18,date,42.16,below_ip,43.52,0,8,ll,upper,3.4099765310284056
18,date,28.560000000000002,below_ip,43.52,0,128,ll,upper,4.311345278108092
18,date,42.839999999999996,below_ip,43.52,0,2,ll,upper,3.553027843502605
18,date,43.35,above_ip,43.52,0,2,ll,upper,3.9622024605114348
18,date,42.16,below_ip,43.52,0,8,ll,upper,3.455560477194922
18,date,37.74,below_ip,43.52,0,64,ll,upper,3.621546426101304
18,date,39.78,at_ip,43.52,0,64,ll,upper,2.1387803934094336
18,date,42.5,below_ip,43.52,0,4,ll,upper,3.8075594942392854
18,date,42.5,below_ip,43.52,0,4,ll,upper,2.7305687906709863
18,date,41.48,below_ip,43.52,0,32,ll,upper,4.767602026392524
18,date,39.78,at_ip,43.52,0,64,ll,upper,3.0396072250287034
18,date,43.18,at_ip,43.52,0,16,ll,upper,5.072932973108436
18,date,44.2,above_ip,43.52,0,8,ss,lower,3.9177917847764547
18,date,37.74,below_ip,43.52,0,64,ll,upper,2.6338788149923857
18,date,43.18,at_ip,43.52,0,8,ll,upper,2.7587369580624
18,date,39.78,at_ip,43.52,0,64,ll,upper,2.8536888747958074
18,date,41.82,above_ip,43.52,0,64,ll,upper,3.61976056833646
18,date,37.74,below_ip,43.52,0,64,ll,upper,3.852516484100306
18,date,41.82,above_ip,43.52,0,64,ll,upper,2.682940345271163
18,date,44.2,above_ip,43.52,0,8,ll,upper,4.223706874133313
18,date,43.18,at_ip,43.52,0,8,ll,upper,5.088308944553319
18,date,43.18,at_ip,43.52,0,32,ll,upper,6.1011046594330764
18,date,43.18,at_ip,43.52,0,4,ll,upper,3.820117681240845
18,date,42.16,below_ip,43.52,0,8,ll,upper,4.522734827937711
18,date,43.86,above_ip,43.52,0,4,ss,lower,5.835995686919887
18,date,44.88,above_ip,43.52,0,32,ss,lower,5.943085864820205
18,date,44.2,above_ip,43.52,0,8,ss,lower,4.497821672236569
18,date,44.2,above_ip,43.52,0,8,ss,lower,3.2709060098832197
18,date,43.35,above_ip,43.52,0,2,ll,upper,5.538497002121403
18,date,43.18,at_ip,43.52,0,8,ll,upper,4.57270922771113
18,date,41.82,below_ip,43.52,0,16,ll,upper,5.462615055236711
18,date,39.78,at_ip,43.52,0,64,ll,upper,4.064379623466266
18,delay,30.94,at_ip,43.52,0,128,ll,upper,3.786189902618389
18,delay,30.94,at_ip,43.52,0,128,ll,upper,2.0274701368371097
18,delay,44.88,above_ip,43.52,0,32,ss,lower,3.750691800788445
