participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
64,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,1.16730288020884,1,0.9443207117046409,0.5809724346402311,1,1.4617811336559863,0.27350332738824673,0.6807758180225356,3.031469691966858,1.24790063402084,1.457788403240848,1.4531198756879067
