participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
86,DDM,value_scaling_t0,wide,DEoptimR,1.0107259307533603,1,1.0000000001117884,0.5468353844976536,1,0.677436069404387,2.3313893075603818,1.4222693876433534,1.358829282370605,1.3675315004735895
