participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
86,DFT_CRT,value_scaling_t0,wide,DEoptim,2.3305339486344914,1,1.029124677806811,1.8227738984612254,1,0.6333298894396927,2.2331594244896262,1.429588255420879,1.367310859779711,1.379797852052258
