participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
64,DFT_CRT,value_scaling_t0,wide,DEoptim,1,0.21828584643080834,1,2.998786475742236,2.90013486929005,1,0.9833035072578397,1.1232454306143336,0.32241913747275247,1.3849511336302387,1.1866167248692365
64,DFT_CRT,value_scaling_t0,wide,DEoptim,2,0.9452286106352694,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
64,DFT_CRT,value_scaling_t0,wide,DEoptim,3,0.9452286106352694,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
64,DFT_CRT,value_scaling_t0,wide,DEoptim,4,0.9452286106352694,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
64,DFT_CRT,value_scaling_t0,wide,DEoptim,5,0.9452286106352694,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
64,DFT_CRT,value_scaling_t0,wide,DEoptim,6,0.9415721728466452,1,1.0911477212794125,0.7414228468499147,1,0.3229296368684119,4.773621723705934,1.0311353355878965,1.5395770995062776,1.1058681158930996
64,DFT_CRT,value_scaling_t0,wide,DEoptim,7,1.9056757001159714,1,1.7313823557458818,0.7590614877697083,1,0.4642475697146263,3.984508119523525,0.27244009799323976,0.22037110970821217,1.1966984960762783
64,DFT_CRT,value_scaling_t0,wide,DEoptim,8,1.9056757001159714,1,1.7313823557458818,0.7590614877697083,1,0.4642475697146263,3.984508119523525,0.27244009799323976,0.22037110970821217,1.1966984960762783
64,DFT_CRT,value_scaling_t0,wide,DEoptim,9,1.7853572512356564,1,0.9936096563469619,0.932957986870315,1,0.24147200068230745,3.3180960720451544,0.6366008115815931,1.2192254277146417,1.3531067471332847
64,DFT_CRT,value_scaling_t0,wide,DEoptim,10,1.7853572512356564,1,0.9936096563469619,0.932957986870315,1,0.24147200068230745,3.3180960720451544,0.6366008115815931,1.2192254277146417,1.3531067471332847
