participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t0
21,DFT_CRT,time_scaling,wide,DEoptim,2.489158757704044,1,2.9999999959134076,1,3.3267368591891895,1.0512532659460863,0.5250465767819391,3.4861269563347963,1.313537170232588
