participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
58,DFT_CRT,time_scaling_t0,wide,DEoptim,2.604842546505625,1,2.999999993126328,1,2.233931901936585,5.564442996826241,0.4462202688716429,2.4972477315313832,1.2969726396789123,1.34495315695668,1.3081248709206097
