participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
6,DDM,time_scaling_t0,wide,DEoptimR,delay,4986.8108086446155,0.895208167337685
6,DDM,time_scaling_t0,wide,DEoptimR,date,4986.7634987076435,0.8951996744865226
