participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
69,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,0.2471348057968808,1,1.0021089940318029,1.0566808656969964,1,0.6953076540187073,0.39212636598183725,0.9901874900343227,2.9601987186944667,1.3298776414907019,1.3205358576691464,1.4958831043720293
