participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,a,t0
19,DDM,value_scaling,wide,DEoptim,1,0.5092348055890762,1,1.1501980852335691,0.24889694209676239,1,0.011447658568136395,1.7362442894403356,0.08866976262070239
19,DDM,value_scaling,wide,DEoptim,2,0.2137384177795612,1,1.1501980852335691,0.24889694209676239,1,0.011447658568136395,1.7362442894403356,0.9691096688620747
19,DDM,value_scaling,wide,DEoptim,3,0.4339803761476651,1,1.1501980852335691,0.24889694209676239,1,0.011447658568136395,1.7362442894403356,0.9691096688620747
19,DDM,value_scaling,wide,DEoptim,4,0.4339803761476651,1,1.1501980852335691,0.24889694209676239,1,0.011447658568136395,1.7362442894403356,0.9691096688620747
19,DDM,value_scaling,wide,DEoptim,5,1.3911668884754183,1,1.138867001356557,0.1609251814382151,1,0.034396001808070585,5.816155524745584,1.3752659667399714
19,DDM,value_scaling,wide,DEoptim,6,1.3911668884754183,1,1.138867001356557,0.1609251814382151,1,0.034396001808070585,5.816155524745584,1.3752659667399714
19,DDM,value_scaling,wide,DEoptim,7,1.3911668884754183,1,1.138867001356557,0.1609251814382151,1,0.034396001808070585,5.816155524745584,1.3752659667399714
19,DDM,value_scaling,wide,DEoptim,8,1.3911668884754183,1,1.138867001356557,0.1609251814382151,1,0.034396001808070585,5.816155524745584,1.3752659667399714
19,DDM,value_scaling,wide,DEoptim,9,1.3911668884754183,1,1.138867001356557,0.1609251814382151,1,0.034396001808070585,5.816155524745584,1.3752659667399714
19,DDM,value_scaling,wide,DEoptim,10,1.3911668884754183,1,1.138867001356557,0.1609251814382151,1,0.034396001808070585,5.816155524745584,1.3752659667399714
19,DDM,value_scaling,wide,DEoptim,11,1.3911668884754183,1,1.138867001356557,0.1609251814382151,1,0.034396001808070585,5.816155524745584,1.3752659667399714
19,DDM,value_scaling,wide,DEoptim,12,1.3911668884754183,1,1.138867001356557,0.1609251814382151,1,0.034396001808070585,5.816155524745584,1.3752659667399714
19,DDM,value_scaling,wide,DEoptim,13,1.3911668884754183,1,1.138867001356557,0.1609251814382151,1,0.034396001808070585,5.816155524745584,1.3752659667399714
19,DDM,value_scaling,wide,DEoptim,14,1.3911668884754183,1,1.138867001356557,0.1609251814382151,1,0.034396001808070585,5.816155524745584,1.3752659667399714
19,DDM,value_scaling,wide,DEoptim,15,0.9864200158254244,1,1.2708646570835263,0.18572572722332553,1,0.16035069367773366,1.7253461761831126,1.2116135224730709
