participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t0
46,DFT_CRT,time_and_value_scaling,wide,DEoptimR,1,1.2091190724284389,1,2.9292027703486383,0.2970410431832188,1,0.29622562578879297,9.044230480212718,0.5258932350537646,4.035047291642986,1.2023344062522574
46,DFT_CRT,time_and_value_scaling,wide,DEoptimR,2,1.9870827610162087,1,2.708770731696859,1.1503176341601649,1,1.4423438534140587,0.697349940892309,0.22154537810671146,1.8866995479981414,0.5747099866392091
46,DFT_CRT,time_and_value_scaling,wide,DEoptimR,3,1.9870827610162087,1,2.708770731696859,1.1503176341601649,1,1.4423438534140587,0.697349940892309,0.22154537810671146,1.8866995479981414,0.5747099866392091
46,DFT_CRT,time_and_value_scaling,wide,DEoptimR,4,2.773306540609228,1,2.8170782321068435,1.2132916335365735,1,3.811908258339579,8.685273196178972,0.03854672874683165,6.290878887807485,0.34063624081397
46,DFT_CRT,time_and_value_scaling,wide,DEoptimR,5,2.773306540609228,1,2.8170782321068435,1.2132916335365735,1,3.811908258339579,8.685273196178972,0.03854672874683165,6.290878887807485,0.34063624081397
46,DFT_CRT,time_and_value_scaling,wide,DEoptimR,6,2.9276329681142195,1,1.4852646171813506,0.46238433837409476,1,0.5615156539659529,3.5274026964243093,0.30087979849924906,1.8338743203226038,1.0799258847074806
46,DFT_CRT,time_and_value_scaling,wide,DEoptimR,7,2.773306540609228,1,2.8170782321068435,1.2132916335365735,1,3.811908258339579,7.604267805108551,0.03854672874683165,6.290878887807485,0.34063624081397
46,DFT_CRT,time_and_value_scaling,wide,DEoptimR,8,1.9870827610162087,1,2.708770731696859,0.26553506971570906,1,2.411005030618914,5.412869612832349,0.15349037200032672,1.8866995479981414,0.5747099866392091
46,DFT_CRT,time_and_value_scaling,wide,DEoptimR,9,1.9870827610162087,1,2.708770731696859,0.26553506971570906,1,2.411005030618914,5.412869612832349,0.15349037200032672,1.8866995479981414,0.5747099866392091
46,DFT_CRT,time_and_value_scaling,wide,DEoptimR,10,1.9870827610162087,1,2.708770731696859,0.26553506971570906,1,2.411005030618914,5.412869612832349,0.15349037200032672,1.8866995479981414,1.4026892901059402
46,DFT_CRT,time_and_value_scaling,wide,DEoptimR,11,1.8342710515676897,1,1.0643391779638738,0.47552804844425456,1,8.430983181844583,8.808105251159649,0.061015419787379344,2.228883253731258,1.4401751144934016
