participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
52,DFT_CRT,value_scaling,wide,DEoptimR,delay,4406.129090548753,0.7909669926450398
52,DFT_CRT,value_scaling,wide,DEoptimR,date,4458.0080933059535,0.8002800604079219
