participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
37,DFT_CRT,value_scaling_t0,wide,DEoptim,1.9874404115127375,1,1.3714519309382767,1.3812088033664796,1,0.36262402124936705,2.7555347462058695,1.2886801248082353,1.3887480328092412,1.367182521214646
