participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
55,DDM,defer_speedup_time_and_value_scaling_t0,wide,DEoptim,1233,TRUE,-505.47254968868856,1030.9450993773771,1065.8757138107826
