participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
87,DFT_CRT,time_scaling_t0,wide,DEoptimR,0.8535570064716216,1,0.2437244506481444,1,0.7749059469063252,1.0218384919005874,0.9124581620118138,3.110964743945689,1.2258756979081762,1.3181838933398398,1.4500920934167194
