participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
49,DDM,value_scaling_t0,wide,DEoptim,0.356704812670141,1,1.0345088508993239,1.2968333216940644,1,0.997670611415732,2.147272134345498,1.3488667512464623,1.329981323038327,1.3656966668687336
