participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t0
88,DDM,time_and_value_scaling,wide,DEoptimR,1,1.2778196706180462,1,1.7424841350875795,0.1454912457172759,1,3.253559411969036,3.266032920219004,0.06147010698550847,8.238335436871042,0.45872248223749923
88,DDM,time_and_value_scaling,wide,DEoptimR,2,0.6557189538981766,1,1.4269046155437901,0.04419928310438991,1,9.868828894104809,4.946236512623727,0.42305457608163827,4.915519656165969,0.17354663165751846
88,DDM,time_and_value_scaling,wide,DEoptimR,3,0.4870988711358031,1,1.5242901903111488,0.13910671728197488,1,4.050849703157209,7.122666341154481,0.8779314216898708,8.404235300669447,0.8054508750094101
88,DDM,time_and_value_scaling,wide,DEoptimR,4,0.4870988711358031,1,1.5242901903111488,0.13910671728197488,1,4.050849703157209,7.122666341154481,0.8779314216898708,8.404235300669447,0.8054508750094101
88,DDM,time_and_value_scaling,wide,DEoptimR,5,0.4837752601171766,1,0.9159568331670016,0.19088189646322135,1,2.342472299165349,0.6822954840026796,0.5213525020810476,1.9202737843249924,0.9051986063772348
88,DDM,time_and_value_scaling,wide,DEoptimR,6,0.4837752601171766,1,0.9159568331670016,0.19088189646322135,1,2.342472299165349,0.6822954840026796,0.5213525020810476,1.9202737843249924,0.9051986063772348
88,DDM,time_and_value_scaling,wide,DEoptimR,7,0.4837752601171766,1,0.9159568331670016,0.19088189646322135,1,2.342472299165349,0.6822954840026796,0.5213525020810476,1.9202737843249924,0.9051986063772348
88,DDM,time_and_value_scaling,wide,DEoptimR,8,0.4837752601171766,1,0.9159568331670016,0.19088189646322135,1,2.342472299165349,0.6822954840026796,0.5213525020810476,1.9202737843249924,0.9051986063772348
88,DDM,time_and_value_scaling,wide,DEoptimR,9,0.4837752601171766,1,0.9159568331670016,0.19088189646322135,1,2.342472299165349,0.6822954840026796,0.5213525020810476,1.9202737843249924,0.9051986063772348
88,DDM,time_and_value_scaling,wide,DEoptimR,10,0.4837752601171766,1,0.9159568331670016,0.19088189646322135,1,2.342472299165349,0.6822954840026796,0.5213525020810476,1.9202737843249924,0.9051986063772348
