participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
13,DFT_CRT,time_scaling_t0,wide,DEoptimR,0.4508555291456869,1,0.010000000685972238,1,0.9391634954730369,0.6239294199331014,0.5939734540888653,2.3125387978139083,1.3198039105483639,1.3908250852478157,1.3536669436500635
