participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
46,DDM,time_scaling_t0,wide,DEoptim,0.8213039680477249,1,0.5789063247144368,1,1.062510496025332,0.956221610599423,0.7319428648362034,3.045261400765188,1.4584240308076446,1.327597291444675,1.3353315981846599
