participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,w,a,t0
50,DDM,time_scaling,wide,DEoptimR,0.9649691226212326,1,0.5397843817451166,1,0.999999963027011,0.7920544238855975,3.6318888955192996,1.314662103773774
