participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
86,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,1,2.114422073403839,1,2.0883104726672173,1.9376714596617968,1,6.490711553487927,4.968740486074239,0.609260487232334,2.2361733585502948,0.6059237285517157,1.2992001382026859,0.38983814735421585
86,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,2,1.868598406361255,1,0.8271675794385374,0.10987198931397871,1,2.106225486801842,4.053647858144264,0.8188974196958263,10.360849512946707,0.5235349428025075,0.9276110735834449,0.10880240465495161
86,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,3,2.407348048556384,1,1.0056805912975135,1.5017835047303785,1,8.053942872211337,6.927755952454949,0.5512792412328115,25.418294404032487,0.2352132439031266,0.5061765332706273,1.2521902596345174
86,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,4,2.9614602553381753,1,0.8276864204882863,1.7355147711801588,1,9.026971436105669,7.447326821660849,0.2756446206164057,2.485602155831341,0.1426066219515633,1.1674248266125682,0.9988920325719385
86,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,5,2.9614602553381753,1,0.8276864204882863,1.7355147711801588,1,9.026971436105669,7.447326821660849,0.2756446206164057,2.485602155831341,0.1426066219515633,1.1674248266125682,0.9988920325719385
86,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,6,2.9614602553381753,1,0.8276864204882863,1.7355147711801588,1,9.026971436105669,7.447326821660849,0.2756446206164057,2.485602155831341,0.1426066219515633,1.1674248266125682,0.9988920325719385
86,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,7,2.9614602553381753,1,0.8276864204882863,1.7355147711801588,1,9.026971436105669,7.447326821660849,0.2756446206164057,2.485602155831341,0.1426066219515633,1.1674248266125682,0.9988920325719385
86,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,8,2.9614602553381753,1,0.8276864204882863,1.7355147711801588,1,9.026971436105669,7.447326821660849,0.2756446206164057,2.485602155831341,0.1426066219515633,1.1674248266125682,0.9988920325719385
86,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,9,2.9614602553381753,1,0.8276864204882863,1.7355147711801588,1,9.026971436105669,7.447326821660849,0.2756446206164057,2.485602155831341,0.1426066219515633,1.1674248266125682,0.9988920325719385
86,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,10,2.9614602553381753,1,0.8276864204882863,1.7355147711801588,1,9.026971436105669,7.447326821660849,0.2756446206164057,2.485602155831341,0.1426066219515633,1.1674248266125682,0.9988920325719385
86,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,11,2.9614602553381753,1,0.8276864204882863,1.7355147711801588,1,9.026971436105669,7.447326821660849,0.2756446206164057,2.485602155831341,0.1426066219515633,1.1674248266125682,0.9988920325719385
86,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,12,2.9614602553381753,1,0.8276864204882863,1.7355147711801588,1,4.71430741267485,7.447326821660849,0.2756446206164057,2.485602155831341,0.1426066219515633,1.1674248266125682,0.9988920325719385
86,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,13,2.4909918884954423,1,1.0551392525464496,1.3336769245205933,1,7.188673059531575,5.164085975991078,0.46767559888554966,3.1803861334531205,0.8097925001339908,0.8995841650792709,1.0293585685206312
86,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,14,2.4909918884954423,1,1.0551392525464496,1.3336769245205933,1,7.188673059531575,5.164085975991078,0.46767559888554966,3.1803861334531205,0.8097925001339908,0.8995841650792709,1.0293585685206312
