participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
14,DFT_CRT,date_delay_time_and_value_scaling,wide,DEoptimR,6032,TRUE,-331.3003357739069,676.6006715478138,697.3893646448458
