participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
65,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.6761681725025516,1,0.9877409011839815,0.4975414530482873,1,0.8757871451472122,0.6895318164868057,2.8618815806163593,1.3408992573562215,1.3048874549485632
