participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
9,DDM,value_scaling_t0,wide,DEoptimR,0.5479631956905612,1,0.9999941050565034,0.6540846347356154,1,0.8334402958991253,4.174999243695323,1.100593739771885,1.2153507540291897,1.2269669053383367
