participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,a,t01,t02
85,DDM,time_scaling_t0,wide,DEoptimR,1,0.6967416597064585,1,0.3185317180771381,1,1.735417831223458,0.7397093832746474,2.697425334623782,0.2622997704544105,1.022669166745618
85,DDM,time_scaling_t0,wide,DEoptimR,2,0.3328183260190308,1,0.43865942274685954,1,9.412000496002335,0.9827051116426802,1.836644054932869,0.7623271485557781,0.697073244110973
85,DDM,time_scaling_t0,wide,DEoptimR,3,0.3328183260190308,1,0.43865942274685954,1,9.412000496002335,0.9827051116426802,1.836644054932869,0.7623271485557781,0.697073244110973
85,DDM,time_scaling_t0,wide,DEoptimR,4,0.6967416597064585,1,0.3185317180771381,1,1.735417831223458,0.7397093832746474,6.20811261054982,0.2622997704544105,1.022669166745618
85,DDM,time_scaling_t0,wide,DEoptimR,5,0.05783679156564177,1,0.1854910435038619,1,0.3985215216862379,0.7081060701073203,5.004453716187273,0.8421120368174092,0.1204832980176434
85,DDM,time_scaling_t0,wide,DEoptimR,6,0.6967416597064585,1,0.3185317180771381,1,1.735417831223458,0.7397093832746474,6.20811261054982,0.2622997704544105,1.022669166745618
85,DDM,time_scaling_t0,wide,DEoptimR,7,0.6967416597064585,1,0.3185317180771381,1,1.735417831223458,0.7397093832746474,6.20811261054982,0.2622997704544105,1.022669166745618
85,DDM,time_scaling_t0,wide,DEoptimR,8,0.6967416597064585,1,0.3185317180771381,1,1.735417831223458,0.7397093832746474,6.20811261054982,0.2622997704544105,1.022669166745618
85,DDM,time_scaling_t0,wide,DEoptimR,9,0.5012237431776247,1,0.4513990278390943,1,0.7053290020310506,0.8125051926860978,7.9530501870304455,1.1591193057438476,0.45219104939050103
85,DDM,time_scaling_t0,wide,DEoptimR,10,0.5012237431776247,1,0.4513990278390943,1,0.7053290020310506,0.8125051926860978,7.9530501870304455,1.1591193057438476,0.45219104939050103
85,DDM,time_scaling_t0,wide,DEoptimR,11,0.5012237431776247,1,0.4513990278390943,1,0.7053290020310506,0.8125051926860978,7.9530501870304455,1.1591193057438476,0.45219104939050103
85,DDM,time_scaling_t0,wide,DEoptimR,12,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,13,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,14,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,15,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,16,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,17,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,18,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,19,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,20,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,21,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,22,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,23,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,24,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,25,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,26,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,27,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,28,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,29,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,30,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,31,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,32,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,33,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
85,DDM,time_scaling_t0,wide,DEoptimR,34,0.5152109673541094,1,0.2914049296802582,1,0.867708915611729,0.6795362089740888,4.340366133357427,0.3697081296554907,1.2715811443119014
