participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t0
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,1,1.2177958706649952,1,2.693045089021325,0.953468898406718,1,3.9373333984985948,0.7156231442332501,15.82117787204217,0.6301728939637543
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,2,0.6206572128807024,1,2.5926575916888663,0.2877875576639042,1,7.123572813205784,0.7514072826666509,13.286026059841745,0.8786112609007888
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,3,0.6206572128807024,1,2.5926575916888663,0.2877875576639042,1,7.123572813205784,0.7514072826666509,13.286026059841745,0.8786112609007888
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,4,0.6206572128807024,1,2.5926575916888663,0.2877875576639042,1,7.123572813205784,0.7514072826666509,13.286026059841745,0.8786112609007888
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,5,1.0587320596927166,1,1.9727340171056393,0.39716580619083164,1,4.898855273861789,0.3601849454275014,7.139028529789581,0.3400864469818772
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,6,1.6179139153227027,1,1.511891046448732,0.3161640761630896,1,7.201236405534913,0.4821854368827443,2.544860159020799,1.276300499175156
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,7,1.6179139153227027,1,2.741085808045411,0.6775598172491681,1,9.809647335506595,0.2793311283855192,2.544860159020799,1.204212191379403
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,8,1.6179139153227027,1,2.741085808045411,0.6775598172491681,1,9.809647335506595,0.2793311283855192,2.544860159020799,1.204212191379403
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,9,1.6179139153227027,1,2.741085808045411,0.6775598172491681,1,9.809647335506595,0.2793311283855192,2.544860159020799,1.204212191379403
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,10,1.6179139153227027,1,2.741085808045411,0.6775598172491681,1,9.809647335506595,0.2793311283855192,2.544860159020799,1.204212191379403
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,11,2.657029612428047,1,2.909121363076819,0.3478298861452708,1,5.454520140774548,0.20613509586266143,2.920750701917381,0.9224902442033852
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,12,2.232997761660796,1,2.959375522919205,1.0520872649456048,1,7.740618515904477,0.19747178945482707,2.357783339897459,1.4198851734533653
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,13,2.232997761660796,1,2.959375522919205,1.0520872649456048,1,7.740618515904477,0.19747178945482707,2.357783339897459,1.4198851734533653
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,14,2.6448281379368193,1,2.575191394125735,0.1069044614502042,1,5.520158958037683,0.10612869751206122,2.1867420968352045,1.3829014886115703
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,15,2.6448281379368193,1,2.575191394125735,0.1069044614502042,1,5.520158958037683,0.10612869751206122,2.1867420968352045,1.3829014886115703
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,16,2.616498880830398,1,2.9796877614596022,0.6775598172491681,1,7.564801074385255,0.09874089472741354,2.544860159020799,1.3705080529054172
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,17,2.616498880830398,1,2.9796877614596022,0.6775598172491681,1,7.564801074385255,0.09874089472741354,2.544860159020799,1.3705080529054172
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,18,2.616498880830398,1,2.9796877614596022,0.6775598172491681,1,7.564801074385255,0.09874089472741354,2.544860159020799,1.3705080529054172
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,19,2.616498880830398,1,2.9796877614596022,0.6775598172491681,1,7.564801074385255,0.09874089472741354,2.544860159020799,1.3705080529054172
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,20,2.969712674931783,1,2.9796877614596022,0.7377259816294728,1,4.855068066340019,0.09874089472741354,3.1131874077017487,1.079884227150959
14,DFT_CRT,time_and_value_scaling,wide,DEoptimR,21,2.969712674931783,1,2.9796877614596022,0.7377259816294728,1,4.855068066340019,0.09874089472741354,3.1131874077017487,1.079884227150959
