participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t0
36,DDM,time_and_value_scaling,wide,DEoptim,0.5542252016567112,1,1.060285825060407,0.614383523360287,1,0.916638469027603,1.1385136646976137,0.8356481447402251,3.3530083430014357,1.2359563289147517
