participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
32,DFT_CRT,value_scaling_t0,wide,DEoptim,1,2.88189376444323,1,1.9898927689064294,0.1902061708713882,1,0.9185453025887721,12.99042111890856,0.15523600982269273,1.41441113561159,0.5276778176659719
32,DFT_CRT,value_scaling_t0,wide,DEoptim,2,1.4717862492846323,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
32,DFT_CRT,value_scaling_t0,wide,DEoptim,3,0.21828584643080834,1,2.998786475742236,2.90013486929005,1,0.5103789828797635,1.1232454306143336,0.32241913747275247,1.3849511336302387,1.1866167248692365
32,DFT_CRT,value_scaling_t0,wide,DEoptim,4,2.8932610721862875,1,1.4676388951018453,1.3080528549742885,1,0.8115043335217815,6.956115551452154,0.505066309044324,0.582747976377141,0.19960551008814953
32,DFT_CRT,value_scaling_t0,wide,DEoptim,5,2.8932610721862875,1,1.4676388951018453,1.3080528549742885,1,0.8115043335217815,6.956115551452154,0.505066309044324,0.582747976377141,0.19960551008814953
32,DFT_CRT,value_scaling_t0,wide,DEoptim,6,2.8932610721862875,1,1.4676388951018453,1.3080528549742885,1,0.8115043335217815,6.956115551452154,0.505066309044324,0.582747976377141,0.19960551008814953
32,DFT_CRT,value_scaling_t0,wide,DEoptim,7,2.942768349117384,1,2.835390891842544,0.8958203976019283,1,0.6927896905132729,3.600012594853979,1.3482568145729603,0.675160897243768,1.1094973750179635
32,DFT_CRT,value_scaling_t0,wide,DEoptim,8,1.4717862492846323,1,0.9822310199551281,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
32,DFT_CRT,value_scaling_t0,wide,DEoptim,9,1.4717862492846323,1,0.9822310199551281,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
32,DFT_CRT,value_scaling_t0,wide,DEoptim,10,1.4717862492846323,1,0.9822310199551281,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
