participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t01,t02
1,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,0.7050717728003559,1,2.3745915512966063,0.42367111394570584,1,1.7512421605971007,0.8003242197908451,4.749027340558919,0.9338313368215919,1.7339216579849046
