participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02
43,DDM,value_scaling_t0,wide,DEoptim,0.82953030273242645,1,1.1425365516179118,0.41299306053591606,1,0.7307268174516521,3.1101853276305627,1.2813232707877449,1.497198591397838
