participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
41,DDM,time_scaling_t0,wide,DEoptim,0.6577274782185046,1,0.6835408846344234,1,0.9115196176585568,0.7504374992743233,0.8351131755083546,2.731434072023089,1.3161165870946367,1.551743825456369,1.3076939146131032
