participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
24,DFT_CRT,value_scaling_t0,wide,DEoptim,0.7795786695464225,1,0.9939830263483868,0.5608148825324101,1,0.8768941188954295,2.9989450746520454,1.3911099295998022,1.2896924324053956,1.3940396549159448
