participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,a,t01,t02
20,DDM,time_scaling_t0,wide,DEoptim,1,0.21828584643080834,1,0.4242644819966518,1,0.6852698535658419,0.5470839742190484,7.526061924774666,1.3882575730676765,0.32241913747275247
20,DDM,time_scaling_t0,wide,DEoptim,2,0.21828584643080834,1,0.4242644819966518,1,0.6852698535658419,0.5470839742190484,7.526061924774666,1.3882575730676765,1.0632631860906259
20,DDM,time_scaling_t0,wide,DEoptim,3,1.0370023479359225,1,0.1609251814382151,1,0.33402003115043044,0.00790806478373518,6.105573464823328,0.3303098644246347,1.5586997598409653
20,DDM,time_scaling_t0,wide,DEoptim,4,1.0370023479359225,1,0.1609251814382151,1,0.33402003115043044,0.00790806478373518,6.105573464823328,0.3303098644246347,1.5586997598409653
20,DDM,time_scaling_t0,wide,DEoptim,5,1.0370023479359225,1,0.1609251814382151,1,0.33402003115043044,0.00790806478373518,6.105573464823328,0.3303098644246347,1.5586997598409653
20,DDM,time_scaling_t0,wide,DEoptim,6,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
20,DDM,time_scaling_t0,wide,DEoptim,7,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
20,DDM,time_scaling_t0,wide,DEoptim,8,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
20,DDM,time_scaling_t0,wide,DEoptim,9,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
20,DDM,time_scaling_t0,wide,DEoptim,10,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
20,DDM,time_scaling_t0,wide,DEoptim,11,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
20,DDM,time_scaling_t0,wide,DEoptim,12,0.12101180331548676,1,0.5026690135500393,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
20,DDM,time_scaling_t0,wide,DEoptim,13,0.12101180331548676,1,0.5026690135500393,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
20,DDM,time_scaling_t0,wide,DEoptim,14,0.12101180331548676,1,0.5026690135500393,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
20,DDM,time_scaling_t0,wide,DEoptim,15,0.29010346659279684,1,0.22436301567129635,1,1.1330625577780866,0.8561694040470447,4.083154322421289,0.7342149891182967,0.13421742977968087
20,DDM,time_scaling_t0,wide,DEoptim,16,0.19938546387883133,1,0.09984821805640173,1,2.168163811787963,0.9963086830461593,3.805575212757801,1.5946304405770486,0.9799290283815937
20,DDM,time_scaling_t0,wide,DEoptim,17,0.19938546387883133,1,0.09984821805640173,1,2.168163811787963,0.9963086830461593,3.805575212757801,1.5946304405770486,0.9799290283815937
20,DDM,time_scaling_t0,wide,DEoptim,18,0.19938546387883133,1,0.09984821805640173,1,2.168163811787963,0.9963086830461593,3.805575212757801,1.5946304405770486,0.9799290283815937
20,DDM,time_scaling_t0,wide,DEoptim,19,0.19938546387883133,1,0.09984821805640173,1,2.168163811787963,0.9963086830461593,3.805575212757801,1.5946304405770486,0.9799290283815937
20,DDM,time_scaling_t0,wide,DEoptim,20,0.19938546387883133,1,0.09984821805640173,1,2.168163811787963,0.9963086830461593,3.805575212757801,1.5946304405770486,0.9799290283815937
20,DDM,time_scaling_t0,wide,DEoptim,21,0.19938546387883133,1,0.09984821805640173,1,2.168163811787963,0.9963086830461593,3.805575212757801,1.5946304405770486,0.9799290283815937
20,DDM,time_scaling_t0,wide,DEoptim,22,0.3948603891410563,1,0.5039331244106462,1,1.082215999159962,0.8499699857882954,3.9459480551901924,0.6187803672572972,1.2522737150481573
20,DDM,time_scaling_t0,wide,DEoptim,23,0.3948603891410563,1,0.5039331244106462,1,1.082215999159962,0.8499699857882954,3.9459480551901924,0.6187803672572972,1.2522737150481573
20,DDM,time_scaling_t0,wide,DEoptim,24,0.3948603891410563,1,0.5039331244106462,1,1.082215999159962,0.8499699857882954,3.9459480551901924,0.6187803672572972,1.2522737150481573
20,DDM,time_scaling_t0,wide,DEoptim,25,0.3948603891410563,1,0.5039331244106462,1,1.082215999159962,0.8499699857882954,3.9459480551901924,0.6187803672572972,1.2522737150481573
20,DDM,time_scaling_t0,wide,DEoptim,26,0.3948603891410563,1,0.5039331244106462,1,1.082215999159962,0.8499699857882954,3.9459480551901924,0.6187803672572972,1.2522737150481573
20,DDM,time_scaling_t0,wide,DEoptim,27,0.3948603891410563,1,0.5039331244106462,1,1.082215999159962,0.8499699857882954,3.9459480551901924,0.6187803672572972,1.2522737150481573
20,DDM,time_scaling_t0,wide,DEoptim,28,0.3948603891410563,1,0.5039331244106462,1,1.082215999159962,0.8499699857882954,3.9459480551901924,0.6187803672572972,1.2522737150481573
20,DDM,time_scaling_t0,wide,DEoptim,29,0.3948603891410563,1,0.5039331244106462,1,1.082215999159962,0.8499699857882954,3.9459480551901924,0.6187803672572972,1.4880490177812442
