participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
26,DDM,value_scaling_t0,wide,DEoptim,0.8471146960886812,1,1.0075916206100013,0.33831522425966937,1,0.6902256174271234,3.1539215298368104,1.1991572164301176,1.3421460911153835,1.2655835988784434
