participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,1,1.852865331133362,1,0.5092779023107141,0.1902061708713882,1,0.9497047355398536,8.53032696293667,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,2,1.852865331133362,1,0.5092779023107141,0.1902061708713882,1,0.9497047355398536,8.53032696293667,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,3,1.852865331133362,1,0.5092779023107141,0.1902061708713882,1,0.9497047355398536,8.53032696293667,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,4,1.852865331133362,1,1.023646342707798,0.1902061708713882,1,0.9497047355398536,8.53032696293667,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,5,1.852865331133362,1,1.023646342707798,0.1902061708713882,1,0.9497047355398536,8.53032696293667,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,6,1.852865331133362,1,1.023646342707798,0.1902061708713882,1,0.9497047355398536,8.53032696293667,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,7,1.852865331133362,1,1.023646342707798,0.1902061708713882,1,0.9497047355398536,8.53032696293667,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,8,1.852865331133362,1,1.023646342707798,0.1902061708713882,1,0.9497047355398536,8.53032696293667,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,9,1.852865331133362,1,1.2862497793044896,0.1902061708713882,1,0.9497047355398536,8.53032696293667,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,10,1.852865331133362,1,1.2862497793044896,0.1902061708713882,1,0.9497047355398536,8.53032696293667,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,11,1.852865331133362,1,1.2862497793044896,0.1902061708713882,1,0.9497047355398536,6.413481294397265,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,12,1.852865331133362,1,1.2862497793044896,0.1902061708713882,1,0.9497047355398536,6.413481294397265,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,13,1.852865331133362,1,1.2862497793044896,0.1902061708713882,1,0.9497047355398536,6.413481294397265,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,14,1.852865331133362,1,1.2862497793044896,0.1902061708713882,1,0.9497047355398536,6.413481294397265,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,15,1.852865331133362,1,1.2862497793044896,0.1902061708713882,1,0.9497047355398536,6.413481294397265,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,16,1.852865331133362,1,1.2862497793044896,0.1902061708713882,1,0.9497047355398536,6.413481294397265,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,17,2.2257678917101584,1,1.4010320350416006,1.7160499854045919,1,1.263663733843714,9.439219288062304,0.6651743307591538,4.921349383308551,0.9058344862271843,0.23099802419710924,0.8426266164402478
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,18,2.2257678917101584,1,1.4010320350416006,1.7160499854045919,1,1.263663733843714,8.971656631333678,0.6651743307591538,4.921349383308551,0.9058344862271843,0.23099802419710924,0.8426266164402478
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,19,2.2257678917101584,1,1.4010320350416006,1.7160499854045919,1,1.263663733843714,8.971656631333678,0.6651743307591538,4.921349383308551,0.9058344862271843,0.23099802419710924,0.8426266164402478
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,20,2.2257678917101584,1,1.4010320350416006,1.7160499854045919,1,1.263663733843714,8.971656631333678,0.6651743307591538,4.921349383308551,0.9058344862271843,0.23099802419710924,0.8426266164402478
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,21,2.2257678917101584,1,1.4010320350416006,1.7160499854045919,1,1.263663733843714,8.971656631333678,0.6651743307591538,4.921349383308551,0.9058344862271843,0.23099802419710924,0.8426266164402478
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,22,2.2257678917101584,1,1.4010320350416006,1.7160499854045919,1,1.263663733843714,8.971656631333678,0.6651743307591538,4.921349383308551,0.9058344862271843,0.23099802419710924,0.8426266164402478
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,23,2.2257678917101584,1,1.4010320350416006,1.7160499854045919,1,1.263663733843714,8.971656631333678,0.6651743307591538,4.921349383308551,0.9058344862271843,0.23099802419710924,0.8426266164402478
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,24,2.2257678917101584,1,1.4010320350416006,1.7160499854045919,1,1.263663733843714,8.971656631333678,0.6651743307591538,4.921349383308551,0.9058344862271843,0.23099802419710924,0.8426266164402478
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,25,2.345633219233784,1,0.9380795115139335,1.9520005210558886,1,0.7834410830400884,1.771189565770328,0.6345391699443944,4.8698693517134295,0.44856875836299737,0.7111035923688114,1.17715345406672
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,26,2.345633219233784,1,0.7978227804657074,1.5722678984905596,1,0.7834410830400884,1.771189565770328,0.6345391699443944,4.8698693517134295,0.44856875836299737,0.7111035923688114,1.17715345406672
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,27,2.345633219233784,1,0.7978227804657074,1.5722678984905596,1,0.7834410830400884,1.771189565770328,0.6345391699443944,4.8698693517134295,0.44856875836299737,0.7111035923688114,1.17715345406672
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,28,2.345633219233784,1,0.7978227804657074,1.5722678984905596,1,0.7834410830400884,1.771189565770328,0.6345391699443944,4.8698693517134295,0.9160046020421158,0.7111035923688114,1.17715345406672
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,29,2.345633219233784,1,0.7978227804657074,1.5722678984905596,1,0.7834410830400884,1.771189565770328,0.6345391699443944,4.8698693517134295,0.9160046020421158,0.7111035923688114,1.17715345406672
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,30,2.345633219233784,1,0.7978227804657074,1.5722678984905596,1,0.7834410830400884,1.771189565770328,0.6345391699443944,4.8698693517134295,0.9160046020421158,0.7111035923688114,1.17715345406672
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,31,2.345633219233784,1,0.7978227804657074,1.5722678984905596,1,0.7834410830400884,1.771189565770328,0.6345391699443944,4.8698693517134295,0.9160046020421158,0.7111035923688114,1.17715345406672
