participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,theta_star,t01,t02
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,1,0.33858159734169024,1,0.45891922527924184,1,6.2923553376458585,0.8922287759210077,2.716737245651893,0.7208862371742726,0.30833109193481506
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,2,2.853160997755415,1,2.0991851002146493,1,0.2542485890444368,0.14305597459234998,4.294893031610265,0.23691296100316317,1.1513660096389375
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,3,2.741340036055996,1,0.42785314125018103,1,4.881285630583484,0.20765161212476904,6.871852726518489,0.5488455861636201,1.0288764326449371
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,4,2.741340036055996,1,0.42785314125018103,1,4.881285630583484,0.20765161212476904,6.871852726518489,0.5488455861636201,1.0288764326449371
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,5,2.741340036055996,1,0.42785314125018103,1,4.881285630583484,0.20765161212476904,6.871852726518489,0.5488455861636201,1.0288764326449371
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,6,2.741340036055996,1,0.42785314125018103,1,4.881285630583484,0.20765161212476904,6.871852726518489,0.5488455861636201,1.0288764326449371
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,7,2.741340036055996,1,0.42785314125018103,1,4.881285630583484,0.20765161212476904,6.871852726518489,0.5488455861636201,1.0288764326449371
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,8,2.985230943146811,1,0.57404776441345,1,3.753611241491007,0.13019336042933255,3.2563415833278118,0.7812587148640557,0.9726515376549189
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,9,2.985230943146811,1,0.57404776441345,1,3.753611241491007,0.13019336042933255,3.2563415833278118,0.7812587148640557,0.9726515376549189
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,10,2.985230943146811,1,0.57404776441345,1,3.753611241491007,0.13019336042933255,3.2563415833278118,0.7812587148640557,0.9726515376549189
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,11,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,12,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,13,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,14,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,15,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,16,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,17,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,18,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,19,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,20,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,21,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,22,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,23,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,24,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,25,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,26,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,27,2.980130564384036,1,0.2683999372532151,1,4.843789961967216,0.02588389572067956,4.769727196983387,0.7159969876972805,1.007798726938714
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,28,2.7913422551768106,1,0.17306098962237587,1,9.272543188687912,0.06620647996684964,4.282923920054155,0.8263245131626342,1.2235610430817563
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,29,2.7913422551768106,1,0.17306098962237587,1,9.272543188687912,0.06620647996684964,4.282923920054155,0.8263245131626342,1.2235610430817563
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,30,2.7913422551768106,1,0.17306098962237587,1,9.272543188687912,0.06620647996684964,4.282923920054155,0.8263245131626342,1.2235610430817563
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,31,2.7913422551768106,1,0.17306098962237587,1,9.272543188687912,0.06620647996684964,4.282923920054155,0.8263245131626342,1.2235610430817563
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,32,2.4742067944810837,1,0.514753829815778,1,9.699841911647617,0.05594306195722307,4.45725642507914,0.9214937939488435,1.2519008765982467
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,33,2.4742067944810837,1,0.514753829815778,1,9.699841911647617,0.05594306195722307,4.45725642507914,0.9214937939488435,1.2519008765982467
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,34,2.4742067944810837,1,0.514753829815778,1,9.699841911647617,0.05594306195722307,4.45725642507914,0.9214937939488435,1.2519008765982467
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,35,2.4742067944810837,1,0.514753829815778,1,9.699841911647617,0.05594306195722307,4.45725642507914,0.9214937939488435,1.2519008765982467
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,36,2.5463271484483023,1,0.8925719658333846,1,1.9807853770127366,0.062079947621084514,4.015060113038414,1.2485393554534934,1.1438868109511073
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,37,2.5463271484483023,1,0.8925719658333846,1,1.9807853770127366,0.062079947621084514,4.015060113038414,1.2485393554534934,1.1438868109511073
82,DFT_CRT,time_scaling_t0,wide,DEoptimR,38,2.5463271484483023,1,0.8925719658333846,1,1.9807853770127366,0.062079947621084514,4.015060113038414,1.2485393554534934,1.1438868109511073
