participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
37,DDM,time_and_value_scaling_t0,wide,DEoptim,1,0.09661061179358513,1,1.8421323280781507,0.23344492561416702,1,0.38231051061302423,1.2209477764554322,0.034396001808070585,5.095732770253439,1.919472589332145,0.579350154241547,0.3614852354396135
37,DDM,time_and_value_scaling_t0,wide,DEoptim,2,0.09661061179358513,1,1.8421323280781507,0.23344492561416702,1,0.38231051061302423,1.2209477764554322,0.034396001808070585,5.095732770253439,0.690226174022537,0.579350154241547,0.3614852354396135
37,DDM,time_and_value_scaling_t0,wide,DEoptim,3,0.09661061179358513,1,1.8421323280781507,0.23344492561416702,1,0.38231051061302423,1.2209477764554322,0.034396001808070585,5.095732770253439,0.690226174022537,0.579350154241547,0.3614852354396135
37,DDM,time_and_value_scaling_t0,wide,DEoptim,4,0.09661061179358513,1,1.8421323280781507,0.23344492561416702,1,0.38231051061302423,1.2209477764554322,0.034396001808070585,5.095732770253439,0.690226174022537,0.9972972394060341,0.6833313503395766
37,DDM,time_and_value_scaling_t0,wide,DEoptim,5,0.09661061179358513,1,2.2460129690542816,0.23344492561416702,1,0.38231051061302423,1.2209477764554322,0.034396001808070585,5.095732770253439,0.690226174022537,0.9972972394060341,0.6833313503395766
37,DDM,time_and_value_scaling_t0,wide,DEoptim,6,0.09661061179358513,1,2.2460129690542816,0.23344492561416702,1,0.38231051061302423,1.2209477764554322,0.034396001808070585,5.095732770253439,0.690226174022537,0.9972972394060341,0.6833313503395766
37,DDM,time_and_value_scaling_t0,wide,DEoptim,7,0.09661061179358513,1,2.2460129690542816,0.23344492561416702,1,0.38231051061302423,1.2209477764554322,0.5030820432699296,6.959983918896299,0.690226174022537,0.9972972394060341,0.6833313503395766
37,DDM,time_and_value_scaling_t0,wide,DEoptim,8,0.09661061179358513,1,2.2460129690542816,0.23344492561416702,1,0.38231051061302423,1.2209477764554322,0.5030820432699296,6.959983918896299,0.690226174022537,0.9972972394060341,0.6833313503395766
37,DDM,time_and_value_scaling_t0,wide,DEoptim,9,0.09661061179358513,1,2.2460129690542816,0.23344492561416702,1,0.38231051061302423,1.2209477764554322,0.5030820432699296,6.959983918896299,0.690226174022537,0.9972972394060341,0.6833313503395766
37,DDM,time_and_value_scaling_t0,wide,DEoptim,10,0.09661061179358513,1,2.37103321005106,0.23344492561416702,1,0.38231051061302423,1.2209477764554322,0.5030820432699296,6.959983918896299,0.690226174022537,0.9972972394060341,0.6833313503395766
37,DDM,time_and_value_scaling_t0,wide,DEoptim,11,0.09661061179358513,1,2.37103321005106,0.23344492561416702,1,0.38231051061302423,1.2209477764554322,0.5030820432699296,6.959983918896299,0.690226174022537,0.9972972394060341,0.6833313503395766
37,DDM,time_and_value_scaling_t0,wide,DEoptim,12,0.157473663867917,1,1.1033415481933055,0.04419928310438991,1,0.7518926099874079,0.2487967349588871,0.6403353509316329,1.6298470256989823,1.1989168143365534,0.6039923335011116,0.13598011684119682
37,DDM,time_and_value_scaling_t0,wide,DEoptim,13,0.157473663867917,1,1.1033415481933055,0.04419928310438991,1,0.7518926099874079,0.2487967349588871,0.6403353509316329,1.6298470256989823,1.1989168143365534,0.6039923335011116,0.13598011684119682
37,DDM,time_and_value_scaling_t0,wide,DEoptim,14,0.157473663867917,1,1.1033415481933055,0.04419928310438991,1,0.7518926099874079,0.2487967349588871,0.6403353509316329,1.6298470256989823,1.1989168143365534,0.6039923335011116,0.13598011684119682
37,DDM,time_and_value_scaling_t0,wide,DEoptim,15,0.09661061179358513,1,2.37103321005106,0.23344492561416702,1,0.38231051061302423,1.2209477764554322,0.5030820432699296,4.785892537645253,0.690226174022537,0.9972972394060341,0.6833313503395766
37,DDM,time_and_value_scaling_t0,wide,DEoptim,16,0.157473663867917,1,1.1033415481933055,0.04419928310438991,1,0.7518926099874079,0.2487967349588871,0.6403353509316329,1.6298470256989823,1.1989168143365534,0.6039923335011116,1.3787534116643068
37,DDM,time_and_value_scaling_t0,wide,DEoptim,17,0.157473663867917,1,1.1033415481933055,0.04419928310438991,1,0.7518926099874079,0.2487967349588871,0.6403353509316329,1.6298470256989823,1.1989168143365534,0.6039923335011116,1.3787534116643068
37,DDM,time_and_value_scaling_t0,wide,DEoptim,18,0.12533532820176335,1,1.4665960435945,0.029770764895565866,1,1.9225522046908736,6.081999104935676,0.7594763671762208,2.708939206773881,0.39308195414487274,1.2686208084574901,1.175902488490101
37,DDM,time_and_value_scaling_t0,wide,DEoptim,19,0.12533532820176335,1,1.4665960435945,0.029770764895565866,1,1.9225522046908736,6.081999104935676,0.7594763671762208,2.708939206773881,0.39308195414487274,1.2686208084574901,1.175902488490101
37,DDM,time_and_value_scaling_t0,wide,DEoptim,20,0.12533532820176335,1,1.4665960435945,0.029770764895565866,1,1.9225522046908736,6.081999104935676,0.7594763671762208,2.708939206773881,0.39308195414487274,1.2686208084574901,1.175902488490101
37,DDM,time_and_value_scaling_t0,wide,DEoptim,21,0.12533532820176335,1,1.4665960435945,0.029770764895565866,1,1.9225522046908736,6.081999104935676,0.7594763671762208,2.708939206773881,0.39308195414487274,1.2686208084574901,1.175902488490101
37,DDM,time_and_value_scaling_t0,wide,DEoptim,22,0.12533532820176335,1,1.4665960435945,0.029770764895565866,1,1.9225522046908736,6.081999104935676,0.7594763671762208,2.708939206773881,0.39308195414487274,1.2686208084574901,1.175902488490101
37,DDM,time_and_value_scaling_t0,wide,DEoptim,23,0.12533532820176335,1,1.4665960435945,0.029770764895565866,1,1.9225522046908736,6.081999104935676,0.7594763671762208,2.708939206773881,0.39308195414487274,1.2686208084574901,1.175902488490101
37,DDM,time_and_value_scaling_t0,wide,DEoptim,24,0.46584041142607496,1,0.988213335396722,0.5592068785778247,1,2.7251198927871876,3.2039298582822084,0.9901168061846646,2.2209858566693965,1.2770216619018786,0.6629784528785017,1.34052050258033
37,DDM,time_and_value_scaling_t0,wide,DEoptim,25,0.46584041142607496,1,0.988213335396722,0.5592068785778247,1,2.7251198927871876,3.2039298582822084,0.9901168061846646,2.2209858566693965,1.2770216619018786,0.6629784528785017,1.34052050258033
37,DDM,time_and_value_scaling_t0,wide,DEoptim,26,0.46584041142607496,1,0.988213335396722,0.5592068785778247,1,2.7251198927871876,3.2039298582822084,0.9901168061846646,2.2209858566693965,1.2770216619018786,0.6629784528785017,1.34052050258033
37,DDM,time_and_value_scaling_t0,wide,DEoptim,27,0.46584041142607496,1,0.988213335396722,0.5592068785778247,1,2.7251198927871876,3.2039298582822084,0.9901168061846646,2.2209858566693965,1.2770216619018786,0.6629784528785017,1.34052050258033
37,DDM,time_and_value_scaling_t0,wide,DEoptim,28,0.46584041142607496,1,0.988213335396722,0.5592068785778247,1,2.7251198927871876,3.2039298582822084,0.9901168061846646,2.2209858566693965,1.2770216619018786,0.6629784528785017,1.34052050258033
37,DDM,time_and_value_scaling_t0,wide,DEoptim,29,0.46584041142607496,1,0.988213335396722,0.5592068785778247,1,2.7251198927871876,3.2039298582822084,0.9901168061846646,2.2209858566693965,1.2770216619018786,0.6629784528785017,1.34052050258033
37,DDM,time_and_value_scaling_t0,wide,DEoptim,30,0.4951774143916555,1,1.1733242707224905,0.7633711488988593,1,0.7191625059302069,3.0135321591573234,0.9822265414380508,3.2976688810941903,1.2836088824280607,0.2189932570373635,1.302443292667158
37,DDM,time_and_value_scaling_t0,wide,DEoptim,31,0.4951774143916555,1,1.1733242707224905,0.7633711488988593,1,0.7191625059302069,3.0135321591573234,0.9822265414380508,3.2976688810941903,1.2836088824280607,0.2189932570373635,1.302443292667158
37,DDM,time_and_value_scaling_t0,wide,DEoptim,32,0.4951774143916555,1,1.1733242707224905,0.7633711488988593,1,0.7191625059302069,3.0135321591573234,0.9822265414380508,3.2976688810941903,1.2836088824280607,0.2189932570373635,1.302443292667158
37,DDM,time_and_value_scaling_t0,wide,DEoptim,33,0.4951774143916555,1,1.1733242707224905,0.7633711488988593,1,0.7191625059302069,3.0135321591573234,0.9822265414380508,3.2976688810941903,1.2836088824280607,0.2189932570373635,1.302443292667158
37,DDM,time_and_value_scaling_t0,wide,DEoptim,34,0.4951774143916555,1,1.1733242707224905,0.7633711488988593,1,0.7191625059302069,3.0135321591573234,0.9822265414380508,3.2976688810941903,1.2836088824280607,0.2189932570373635,1.302443292667158
37,DDM,time_and_value_scaling_t0,wide,DEoptim,35,0.4951774143916555,1,1.1733242707224905,0.7633711488988593,1,0.7191625059302069,3.0135321591573234,0.9822265414380508,3.2976688810941903,1.2836088824280607,0.2189932570373635,1.302443292667158
37,DDM,time_and_value_scaling_t0,wide,DEoptim,36,0.4951774143916555,1,1.1733242707224905,0.7633711488988593,1,0.7191625059302069,3.0135321591573234,0.9822265414380508,3.2976688810941903,1.2836088824280607,0.2189932570373635,1.302443292667158
