participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
49,DDM,time_scaling_t0,wide,DEoptimR,1,0.31168504002736885,1,0.7646328639541753,1,4.873233309481293,6.307433375623077,0.949588725995278,3.1752499460122006,0.9977723570553467,0.809972246340476,0.6035524552247973
49,DDM,time_scaling_t0,wide,DEoptimR,2,0.2185076323268004,1,0.6724040286196397,1,1.9600678766660797,1.7786779208108783,0.9962634972617007,6.01167553309458,0.30593442175822194,0.43897285180864865,0.18900521779432894
49,DDM,time_scaling_t0,wide,DEoptimR,3,0.2185076323268004,1,0.6724040286196397,1,1.9600678766660797,1.7786779208108783,0.9962634972617007,6.01167553309458,0.30593442175822194,0.43897285180864865,0.18900521779432894
49,DDM,time_scaling_t0,wide,DEoptimR,4,0.2185076323268004,1,0.6724040286196397,1,1.9600678766660797,1.7786779208108783,0.9962634972617007,6.01167553309458,0.30593442175822194,0.43897285180864865,0.18900521779432894
49,DDM,time_scaling_t0,wide,DEoptimR,5,0.3285078276526863,1,0.929358932324043,1,4.349137579721937,0.8266890936056184,0.9981267486308504,8.759557709374699,0.17796721087911097,0.7931668855555056,0.8717366612327613
49,DDM,time_scaling_t0,wide,DEoptimR,6,0.3285078276526863,1,0.929358932324043,1,4.349137579721937,0.8266890936056184,0.9981267486308504,8.759557709374699,0.17796721087911097,0.7931668855555056,0.8717366612327613
49,DDM,time_scaling_t0,wide,DEoptimR,7,0.8209349355400947,1,0.6551027799687259,1,8.1305116843254,3.9336241675192456,0.9038296917659506,7.204265404547644,0.2572211090588594,0.8303216466407013,0.9167765030441528
49,DDM,time_scaling_t0,wide,DEoptimR,8,0.8209349355400947,1,0.6551027799687259,1,8.1305116843254,3.9336241675192456,0.9038296917659506,7.204265404547644,0.2572211090588594,0.8303216466407013,0.9167765030441528
49,DDM,time_scaling_t0,wide,DEoptimR,9,0.8209349355400947,1,0.6551027799687259,1,8.1305116843254,3.9336241675192456,0.9038296917659506,7.204265404547644,0.2572211090588594,0.8303216466407013,0.9167765030441528
49,DDM,time_scaling_t0,wide,DEoptimR,10,0.8209349355400947,1,0.6551027799687259,1,8.1305116843254,3.9336241675192456,0.9038296917659506,7.204265404547644,0.2572211090588594,0.8303216466407013,0.9167765030441528
49,DDM,time_scaling_t0,wide,DEoptimR,11,0.8209349355400947,1,0.6551027799687259,1,8.1305116843254,3.9336241675192456,0.9038296917659506,7.204265404547644,0.2572211090588594,0.8303216466407013,0.9167765030441528
49,DDM,time_scaling_t0,wide,DEoptimR,12,0.8209349355400947,1,0.6551027799687259,1,8.1305116843254,3.9336241675192456,0.9038296917659506,7.204265404547644,0.2572211090588594,0.8303216466407013,0.9167765030441528
49,DDM,time_scaling_t0,wide,DEoptimR,13,0.8303660166991349,1,0.2819994396871991,1,2.2016230591763497,9.347574554378365,0.6280463397006957,7.216951724218668,0.3664862336718344,1.3404997638832856,0.8386408120273735
49,DDM,time_scaling_t0,wide,DEoptimR,14,0.76637228430755,1,0.016965693496380326,1,2.5030065006120297,2.6121722201054354,0.27417174458726074,6.437277960745121,1.1442744787288772,1.4112943368391568,0.6912799575902221
49,DDM,time_scaling_t0,wide,DEoptimR,15,0.76637228430755,1,0.016965693496380326,1,2.5030065006120297,2.6121722201054354,0.27417174458726074,6.437277960745121,1.1442744787288772,1.4112943368391568,0.6912799575902221
49,DDM,time_scaling_t0,wide,DEoptimR,16,0.76637228430755,1,0.016965693496380326,1,2.5030065006120297,2.6121722201054354,0.27417174458726074,6.437277960745121,1.1442744787288772,1.4112943368391568,0.6912799575902221
49,DDM,time_scaling_t0,wide,DEoptimR,17,0.76637228430755,1,0.016965693496380326,1,2.5030065006120297,2.6121722201054354,0.27417174458726074,6.437277960745121,1.1442744787288772,1.4112943368391568,0.6912799575902221
49,DDM,time_scaling_t0,wide,DEoptimR,18,0.76637228430755,1,0.016965693496380326,1,2.5030065006120297,2.6121722201054354,0.27417174458726074,6.437277960745121,1.1442744787288772,1.4112943368391568,0.6912799575902221
49,DDM,time_scaling_t0,wide,DEoptimR,19,0.76637228430755,1,0.016965693496380326,1,2.5030065006120297,2.6121722201054354,0.27417174458726074,6.437277960745121,1.1442744787288772,1.4112943368391568,0.6912799575902221
49,DDM,time_scaling_t0,wide,DEoptimR,20,0.76637228430755,1,0.016965693496380326,1,2.5030065006120297,2.6121722201054354,0.27417174458726074,6.437277960745121,1.1442744787288772,1.4112943368391568,0.6912799575902221
49,DDM,time_scaling_t0,wide,DEoptimR,21,0.76637228430755,1,0.016965693496380326,1,2.5030065006120297,2.6121722201054354,0.27417174458726074,6.437277960745121,1.1442744787288772,1.4112943368391568,0.6912799575902221
49,DDM,time_scaling_t0,wide,DEoptimR,22,0.4832617668702346,1,0.0397976955814927,1,2.7996492749362685,1.1174992086449798,0.7034079143419905,5.62115164504961,1.1874105520593228,0.3227417007125134,1.1873297625648804
49,DDM,time_scaling_t0,wide,DEoptimR,23,0.4832617668702346,1,0.0397976955814927,1,2.7996492749362685,1.1174992086449798,0.7034079143419905,5.62115164504961,1.1874105520593228,0.3227417007125134,1.1873297625648804
49,DDM,time_scaling_t0,wide,DEoptimR,24,0.4832617668702346,1,0.0397976955814927,1,2.7996492749362685,1.1174992086449798,0.7034079143419905,5.62115164504961,1.1874105520593228,0.3227417007125134,1.1873297625648804
49,DDM,time_scaling_t0,wide,DEoptimR,25,0.4832617668702346,1,0.0397976955814927,1,2.7996492749362685,1.1174992086449798,0.7034079143419905,5.62115164504961,1.1874105520593228,0.3227417007125134,1.1873297625648804
49,DDM,time_scaling_t0,wide,DEoptimR,26,0.4832617668702346,1,0.0397976955814927,1,2.7996492749362685,1.1174992086449798,0.7034079143419905,5.62115164504961,1.1874105520593228,0.3149671804443139,1.1873297625648804
49,DDM,time_scaling_t0,wide,DEoptimR,27,0.4832617668702346,1,0.0397976955814927,1,2.7996492749362685,1.1174992086449798,0.7034079143419905,5.62115164504961,1.1874105520593228,0.3149671804443139,1.1873297625648804
49,DDM,time_scaling_t0,wide,DEoptimR,28,0.4832617668702346,1,0.0397976955814927,1,2.7996492749362685,1.1174992086449798,0.7034079143419905,5.62115164504961,1.1874105520593228,0.3149671804443139,1.1873297625648804
49,DDM,time_scaling_t0,wide,DEoptimR,29,0.4832617668702346,1,0.0397976955814927,1,2.7996492749362685,1.1174992086449798,0.7034079143419905,5.62115164504961,1.1874105520593228,0.3149671804443139,1.1873297625648804
