participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,theta_star,t01,t02
27,DFT_CRT,time_scaling_t0,wide,DEoptim,1,2.084101298158057,1,1.3468086058576592,1,9.840633503627032,0.7275831632698281,9.931037620082497,0.9263718410627917,1.4455396991455929
27,DFT_CRT,time_scaling_t0,wide,DEoptim,2,2.8932610721862875,1,1.7008598965872082,1,5.17404256388545,0.8500325960171381,9.393463182066093,0.6159244118491188,0.9282281421823428
27,DFT_CRT,time_scaling_t0,wide,DEoptim,3,0.12101180331548676,1,1.4294450645684265,1,7.545579933095723,0.9504296640149854,5.315746691125714,0.1113157450221479,0.809972246340476
27,DFT_CRT,time_scaling_t0,wide,DEoptim,4,0.12101180331548676,1,1.4294450645684265,1,7.545579933095723,0.9504296640149854,5.315746691125714,0.1113157450221479,0.809972246340476
27,DFT_CRT,time_scaling_t0,wide,DEoptim,5,1.8316953907324933,1,1.1647227100781166,1,5.804703328758478,0.34681808517534757,5.3762096122329055,0.5330132785695604,0.3476491197594442
27,DFT_CRT,time_scaling_t0,wide,DEoptim,6,1.8316953907324933,1,1.1647227100781166,1,5.804703328758478,0.34681808517534757,5.3762096122329055,0.5330132785695604,0.3476491197594442
27,DFT_CRT,time_scaling_t0,wide,DEoptim,7,1.8316953907324933,1,1.1647227100781166,1,5.804703328758478,0.34681808517534757,5.3762096122329055,0.5330132785695604,0.3476491197594442
27,DFT_CRT,time_scaling_t0,wide,DEoptim,8,1.8316953907324933,1,1.1647227100781166,1,5.190332792699337,0.5815135705977585,6.852217829357526,0.37478127581579623,0.10982827583560717
27,DFT_CRT,time_scaling_t0,wide,DEoptim,9,1.8316953907324933,1,1.1647227100781166,1,5.190332792699337,0.5815135705977585,6.852217829357526,0.37478127581579623,0.10982827583560717
27,DFT_CRT,time_scaling_t0,wide,DEoptim,10,1.8316953907324933,1,1.1647227100781166,1,5.190332792699337,0.5815135705977585,6.852217829357526,0.37478127581579623,0.10982827583560717
27,DFT_CRT,time_scaling_t0,wide,DEoptim,11,1.8316953907324933,1,1.0342212674137765,1,5.190332792699337,0.5815135705977585,6.852217829357526,0.37478127581579623,0.10982827583560717
27,DFT_CRT,time_scaling_t0,wide,DEoptim,12,1.8316953907324933,1,1.0342212674137765,1,5.190332792699337,0.5815135705977585,6.852217829357526,0.37478127581579623,0.10982827583560717
27,DFT_CRT,time_scaling_t0,wide,DEoptim,13,2.9734119928465224,1,1.223664444897532,1,1.9100868950448922,0.4507882471496795,4.422298356133439,0.8919131596920269,0.6821587454644032
