participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t0
15,DDM,time_and_value_scaling,wide,DEoptimR,0.8373499669372554,1,0.9874303352401225,0.3104982695044597,1,2.0072843017526494,0.22007476935984008,0.7655992420083898,3.7752329707148626,1.2384629464021193
