participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
13,DDM,value_scaling_t0,wide,DEoptimR,1,0.6557189538981766,1,1.7414109986275434,0.04419928310438991,1,0.9868731517526927,4.946741888972466,1.2980064595700243,1.4999282913981007,0.17354663165751846
13,DDM,value_scaling_t0,wide,DEoptimR,2,0.38145992057148914,1,1.609264839178564,0.3648299859178109,1,0.8578936565818578,9.512226611743376,1.234202329616634,1.2845526713050177,0.40918868253395857
13,DDM,value_scaling_t0,wide,DEoptimR,3,0.38145992057148914,1,1.609264839178564,0.3648299859178109,1,0.8578936565818578,9.512226611743376,1.234202329616634,1.2845526713050177,0.40918868253395857
13,DDM,value_scaling_t0,wide,DEoptimR,4,0.9536914575529881,1,1.0220945322287558,0.14886413784399144,1,0.18895458539170423,5.301626563601331,1.1978037035841054,1.2097112391399774,0.3529191695658732
13,DDM,value_scaling_t0,wide,DEoptimR,5,0.9536914575529881,1,1.0220945322287558,0.14886413784399144,1,0.18895458539170423,5.301626563601331,1.1978037035841054,1.2097112391399774,0.3529191695658732
13,DDM,value_scaling_t0,wide,DEoptimR,6,0.9536914575529881,1,1.0220945322287558,0.14886413784399144,1,0.18895458539170423,5.301626563601331,1.1978037035841054,1.2097112391399774,0.3529191695658732
13,DDM,value_scaling_t0,wide,DEoptimR,7,0.9536914575529881,1,1.0220945322287558,0.14886413784399144,1,0.18895458539170423,5.301626563601331,1.1978037035841054,1.2097112391399774,0.3529191695658732
13,DDM,value_scaling_t0,wide,DEoptimR,8,0.6840178349272364,1,1.2101443882852532,0.16761381802321296,1,0.1946389367771708,5.017111797682974,0.42954983768773064,1.317777683675371,0.8217748214699506
13,DDM,value_scaling_t0,wide,DEoptimR,9,0.6840178349272364,1,1.2101443882852532,0.16761381802321296,1,0.1946389367771708,5.017111797682974,0.42954983768773064,1.317777683675371,0.8217748214699506
13,DDM,value_scaling_t0,wide,DEoptimR,10,0.8830072258385878,1,0.9422310865067294,0.12816725910100704,1,0.11125686067548607,4.242986226374127,1.395958336357849,0.7052864468959518,0.9247470531791491
13,DDM,value_scaling_t0,wide,DEoptimR,11,0.8830072258385878,1,0.9422310865067294,0.12816725910100704,1,0.11125686067548607,4.242986226374127,1.395958336357849,0.7052864468959518,0.9247470531791491
13,DDM,value_scaling_t0,wide,DEoptimR,12,0.8830072258385878,1,0.9422310865067294,0.12816725910100704,1,0.11125686067548607,4.242986226374127,1.395958336357849,0.7052864468959518,0.9247470531791491
13,DDM,value_scaling_t0,wide,DEoptimR,13,0.8830072258385878,1,0.9422310865067294,0.12816725910100704,1,0.11125686067548607,4.242986226374127,1.395958336357849,0.7052864468959518,0.9247470531791491
13,DDM,value_scaling_t0,wide,DEoptimR,14,0.8830072258385878,1,0.9422310865067294,0.12816725910100704,1,0.11125686067548607,4.242986226374127,1.395958336357849,0.7052864468959518,0.9247470531791491
13,DDM,value_scaling_t0,wide,DEoptimR,15,0.6730414314158264,1,0.8035716534292002,0.016816836238853383,1,0.13738096186268056,2.251273124405774,0.5700888852777164,1.112875033950159,0.8479775020172244
13,DDM,value_scaling_t0,wide,DEoptimR,16,0.6840178349272364,1,1.0117571223179684,0.06908362955050353,1,0.17530340851769585,4.1751323220501115,0.42954983768773064,0.6226717905804225,0.8011141750828547
13,DDM,value_scaling_t0,wide,DEoptimR,17,0.6840178349272364,1,1.0117571223179684,0.06908362955050353,1,0.17530340851769585,4.1751323220501115,0.42954983768773064,0.6226717905804225,0.8011141750828547
13,DDM,value_scaling_t0,wide,DEoptimR,18,0.6840178349272364,1,1.0117571223179684,0.06908362955050353,1,0.17530340851769585,4.1751323220501115,0.42954983768773064,0.6226717905804225,0.8011141750828547
13,DDM,value_scaling_t0,wide,DEoptimR,19,0.6840178349272364,1,1.0117571223179684,0.06908362955050353,1,0.17530340851769585,4.1751323220501115,0.42954983768773064,0.6226717905804225,0.8011141750828547
13,DDM,value_scaling_t0,wide,DEoptimR,20,0.6840178349272364,1,1.0117571223179684,0.06908362955050353,1,0.17530340851769585,4.1751323220501115,0.42954983768773064,0.6226717905804225,0.8011141750828547
13,DDM,value_scaling_t0,wide,DEoptimR,21,0.6840178349272364,1,1.0117571223179684,0.06908362955050353,1,0.17530340851769585,4.1751323220501115,0.42954983768773064,0.6226717905804225,0.8011141750828547
