participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
36,DFT_CRT,value_scaling_t0,wide,DEoptim,1.0249142088008976,1,1.0740630614477866,0.9804602059984074,1,0.7024171546788738,3.294034864767061,1.202354774483444,1.5677816382594454,1.2181833646411226
