participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
67,DFT_CRT,value_scaling_t0,wide,DEoptim,1.1653677438267136,1,0.9849727561295702,0.7912297405785417,1,0.7902723244391848,3.5539164857264023,1.329450071202148,1.28376392287747,1.4769218017944643
